RC#,RC Name,Category,Vendor#,Vendor Name,Address 1,Address 2,City,State,ZIP code,Amount
35,School of Medicine,6900,336154,US DEPARTMENT OF HOMELAND SECURITY,55 CLINTON ST,BOX 267,GREENVILLE,PA,16125,2860
94,School of Computing and Information,6400,588965,EMMA INC,75 REMITTANCE DRIVE SUITE 6222,,CHICAGO,IL,60675-6222,2868
22,School of Education,6000,420993,HORIZON SOFTWARE INTERNATIONAL LLC,P O BOX 934248,,ATLANTA,GA,31193-4248,2871
93,Public Safety and Emergency Management,7100,159408,CARLUCCI CONSTRUCTION COMPANY INC,401 MEADOW STREET,,CHESWICK,PA,15024,2875
06,Kenneth P. Dietrich School of Arts and Sciences,7000,112096,VECTOR SECURITY,30 INGOLD ROAD,,BURLINGAME,CA,94010,2876
80,Athletics,7100,183102,BAKER SALES & SERVICES INC,203 BUTLER STREET,,ETNA,PA,15223,2876
60,Libraries,6500,698080,RIPM CONSORTIUM,2616 MARYLAND AVE,,BALTIMORE,MD,21218,2877
67,Facilities Management,7135,128373,BLT CONTRACTING INC,1718 MT NEBO ROAD,P O BOX 401,SEWICKLEY,PA,15143-0401,2877
06,Kenneth P. Dietrich School of Arts and Sciences,6400,111828,UNIVERSITY OF ILLINOIS,GENERAL ACCOUNTS RECEIVABLE,PO BOX 2167,BEDFORD PARK,IL,60499-2167,2880
20,Honors College,6000,100877,APPLE COMPUTER INC,PO BOX 281877,,ATLANTA,GA,30384-1877,2886
44,Bradford Campus,6400,676800,PRESTOSPORTS LLC,PO BOX 936412,,ATLANTA,GA,31193-6412,2888
67,Facilities Management,6000,137926,DALTILE #169,PO BOX 13038,,NEWARK,NJ,07188-0038,2888
94,School of Computing and Information,6000,262518,PAYPAL,PO BOX 105658,PAYPAL CREDIT,ATLANTA,GA,30348,2892
21,Katz Graduate School of Business,6000,580196,RISE VISION,PCARD,,,ON,000000000,2898
02,SVC Engagement,6400,644980,"HIRSHON, MICHAEL",614 SPRUCE STREET APT 2,,MADISON,WI,53715,2900
02,SVC Engagement,6900,577992,COALITION OF URBAN AND METROPOLITAN UNIV,C/O TOWSON UNIVERSITY,8000 YORK RD,TOWSON,MD,21252,2900
06,Kenneth P. Dietrich School of Arts and Sciences,6000,137880,STERIS CORP,LOCKBOX# 771652,1652 SOLUTION CENTER,CHICAGO,IL,60677-1006,2902
67,Facilities Management,6000,158341,SHERWIN-WILLIAMS CO,50 FREEPORT ROAD,,ASPINWALL,PA,15215-2906,2903
22,School of Education,6000,439201,ZOHO CORPORATION,PO BOX 742760,,LOS ANGELES,CA,90074-2760,2908
34,Graduate School of Public Health,6000,356402,SYMPLICITY CORPORATION,1560 WILSON BLVD,STE 550,ARLINGTON,VA,22209,2908
35,School of Medicine,6000,107510,METTLER TOLEDO INC,PO BOX 847136,,BOSTON,MA,02284-7136,2910
43,Titusville Campus,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,2910
89,Human Resources,6000,262228,AMAZON WEB SERVICES INC,PO BOX 530958,,ATLANTA,GA,30353-0958,2911
23,Swanson School of Engineering,6000,178014,EA FISCHIONE INSTRUMENTS INC,9003 CORPORATE CIRCLE,,EXPORT,PA,15632,2912
42,Greensburg Campus,6000,363387,DHH ROCKS & MORE,237 HOLLY PLACE,,MT PLEASANT,PA,15666,2912
41,Johnstown Campus,7100,506718,ROTO ROOTER 1,PO BOX 444,,JOHNSTOWN,PA,15907,2914
31,School of Dental Medicine,6000,269467,AMERICAN ORTHODONTICS CORP,PO BOX 109,,MILWAUKEE,WI,53278-0109,2916
44,Bradford Campus,7100,486639,RABE ENVIRONMENTAL SYSTEMS INC,2300 WEST 23RD ST,,ERIE,PA,16506,2924
85,SOMD Administration,7100,285126,YSI INC,26717 NETWORK PL,A XYLEM BRAND,CHICAGO,IL,60673-1267,2932
43,Titusville Campus,6400,554154,PRINTING CONCEPTS INC,4982 PACIFIC AVE,,ERIE,PA,16506,2937
44,Bradford Campus,6400,370713,ARAMARK SERVICES INC,ARAMARK AT BRMC,116 INTERSTATE PKY,BRADFORD,PA,16701,2937
05,Student Affairs,6400,445671,SALESFORCE.ORG,PO BOX 203141,,DALLAS,TX,75320-3141,2938
56,SVC Philanthropic and Alumni Engagement,6400,342625,ORACLE AMERICA INC,SUPPORT SALES AND MARKETING,20 DAVIS DRIVE,BELMONT,CA,94002,2938
31,School of Dental Medicine,6000,619965,HF ACQUISITION CO,PCARD,,,WA,980430000,2939
80,Athletics,6400,690883,"SUNDAY, SEAN",434 OLD FARM LN,,JOHNSTOWN,PA,15904,2945
41,Johnstown Campus,7100,129250,MAJOR BUILDERS INC,514 MENOHER BLVD,,JOHNSTOWN,PA,15901,2946
41,Johnstown Campus,6000,525777,U-MATCH LLC,101 SE 2ND PLACE SUITE 201B,,GAINESVILLE,FL,32601,2949
55,UPMC Hillman Cancer Center,7100,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,2950
67,Facilities Management,6400,670503,WEATHERWORKS LLC,PO BOX 7100,103 MOUNTAIN CT,HACKETTSTOWN,NJ,07840,2950
90,Western Psychiatric Institute and Clinic,6800,458585,FRONTIERS MEDIA SA,SCIENCE PARK PSE-D,,LAUSANNE,,CH-1015,2950
06,Kenneth P. Dietrich School of Arts and Sciences,6400,656210,EDUEXPERTS FOR HUMAN RESOURCES DEVELOPME,M2  SANABIL TOWER,JABER AL-MUBARAK STREET SHARQ,,KUQAIT,15464,2951
90,Western Psychiatric Institute and Clinic,6000,360266,ADDGENE INC,ONE KENDALL SQUARE,STE B7102,CAMBRIDGE,MA,02139-1666,2955
35,School of Medicine,6000,336154,US DEPARTMENT OF HOMELAND SECURITY,55 CLINTON ST,BOX 267,GREENVILLE,PA,16125,2960
05,Student Affairs,6000,248635,GRAINGER,3750 BROOKSIDE PKWY,STE 260,ALPHARETTA,GA,30022-1433,2962
39,School of Health & Rehabilitation Sciences,6000,429311,PERFORMANCE HEALTH SUPPLY INC,1000 REMINGTON BLVD,SUITE 210,BOLINGBROOK,IL,60440,2964
41,Johnstown Campus,6400,373856,KINETIC SOFTWARE INCORPORATED,PO BOX 8547 #24538,,BOSTON,MA,02114,2965
31,School of Dental Medicine,7400,486637,TEMREX CORPORATION,300 BUFFALO AVE,,FREEPORT,NY,11520,2967
23,Swanson School of Engineering,6000,257832,COMSOL INC,1 NEW ENGLAND EXECUTIVE PARK,SUITE 350,BURLINGTON,MA,01803,2970
34,Graduate School of Public Health,6000,556018,FRESHWORKS INC,14005 LIVE OAK AVE,,IRWINDALE,CA,91706-1300,2970
80,Athletics,6000,656376,ODI INTERNATIONAL LIMITED,507 INTERNET CENTER,JIANGBEI HUICHENG AREA,HUIZHOU,,516000,2975
92,Business and Auxiliary Services,6400,587799,AMERICAN CONTRACTING ENTERPRISES INC,1101 CHARTIERS AVENUE,,MCKEES ROCKS,PA,15136,2976
92,Business and Auxiliary Services,6000,117608,BOB SCHERER LOCKSMITH INC,1911 SIDNEY ST,,PITTSBURGH,PA,15203,2980
35,School of Medicine,6900,262228,AMAZON WEB SERVICES INC,PO BOX 530958,,ATLANTA,GA,30353-0958,2984
35,School of Medicine,6000,461482,ELKO FILTERING CO LLC,,,,,33162,2985
80,Athletics,6400,691014,"COLAGRANDE, JANICE",321 INTERLAKEN DR,,MONROEVILLE,PA,15146,2985
80,Athletics,6400,690884,"DANIELS, DANIEL",6749 ELK RUSH DR,,IMPERIAL,PA,15126,2985
80,Athletics,6000,103536,DOBIL LABS INC,1661 EAST SUTTER ROAD,,GLENSHAW,PA,15116,2985
92,Business and Auxiliary Services,7100,524521,KNIGHT SOUND & LIGHTING INC,3566 STATE ROAD,UNIT #6,CUYAHOGA FALLS,OH,44223,2987
80,Athletics,6400,656894,ALIVE TECHNOLOGIES INC,2100 WEST LOOP SOUTH,SUITE 900,HOUSTON,TX,77027,2995
02,SVC Engagement,6400,420373,"VOGLER, CHAD",220 PEARL STREET 2ND FLOOR,,PITTSBURGH,PA,15224,3000
02,SVC Engagement,6400,687039,"KUHN, JANICE PATRICIA",22 SPRINGHURST PARK,,DOBBS FERRY,NY,10522,3000
03,SVC Research,6900,518188,CASC,"415 E. BROAD ST, SUITE 105","JACK HOSKINS, CPA INC",COLUMBUS,OH,43215,3000
06,Kenneth P. Dietrich School of Arts and Sciences,6400,698683,"OSMAN, LADAN",1354 ST MARKS AVE APT 2,,BROOKLYN,NY,11233,3000
06,Kenneth P. Dietrich School of Arts and Sciences,6400,700648,"DIAZ, NATALIE",9086 VIA RANCHO DRIVE,,MOHAVE VALLEY,AZ,86440,3000
06,Kenneth P. Dietrich School of Arts and Sciences,6400,698619,"VICTOR, DIVYA",940 AUDUBON ROAD,,EAST LANSING,MI,48823,3000
06,Kenneth P. Dietrich School of Arts and Sciences,6400,700552,SPADED WAY INC,200 PARK AVE S FL 8,C/O AGS,NEW YORK,NY,10003,3000
06,Kenneth P. Dietrich School of Arts and Sciences,6400,700649,"DIEM LE, THUY THI",PO BOX 122,,HEATH,MA,01346,3000
06,Kenneth P. Dietrich School of Arts and Sciences,6400,699227,"GERMAIN, JACQUITA",1963 ALFRED AVE APT 2S,,ST LOUIS,MO,63110,3000
06,Kenneth P. Dietrich School of Arts and Sciences,6400,152595,"HAYES, TERRANCE A",660 THURBER DR WEST #A5,,COLUMBUS,OH,43215,3000
06,Kenneth P. Dietrich School of Arts and Sciences,6400,700702,"JACKSON, LAUREN M",1618 W CORNELIA AVE #1,,CHICAGO,IL,60657,3000
06,Kenneth P. Dietrich School of Arts and Sciences,6400,690200,"HOLLIER, DOMINIQUE",30 RUE DU POTEAU,,PARIS,,75018,3000
06,Kenneth P. Dietrich School of Arts and Sciences,6400,698618,"DINEYAZHE III, FRANK",2238 NE 13TH AVE #31,,PORTLAND,OR,97212,3000
06,Kenneth P. Dietrich School of Arts and Sciences,6400,686386,"VALDEZ, ALDRIN REY P",69 MACON ST APT 3R,,BROOKLYN,NY,11216,3000
06,Kenneth P. Dietrich School of Arts and Sciences,6400,534740,MUFFINMAN STUDIOS LLC,1120 TERMON AVE,,PITTSBURGH,PA,15212,3000
06,Kenneth P. Dietrich School of Arts and Sciences,6400,685794,"BERTRAM, LILLIAN-YVONNE",200 MARKET ST #108,,LOWELL,MA,01852,3000
06,Kenneth P. Dietrich School of Arts and Sciences,6400,689310,"ABDELWAHED, AHMED HASSAAN",BLDG 27 BLOCK 151,MASAKIN AL-NASR AL-MUGATTAM,CAIRO,,,3000
06,Kenneth P. Dietrich School of Arts and Sciences,6400,700116,"MONDRAGON VELAZQUEZ, JOSE RAFAEL",CHILPANCINGO 50 APT 6,,CIUDAD DE MEXICO,,06100,3000
23,Swanson School of Engineering,6000,471197,ROCSCIENCE INC,31 BALSAM AVENUE,,TORONTO,,M4E 3B5,3000
23,Swanson School of Engineering,6400,664319,"PEZZE, CYNTHIA M",4014 PIN OAK COURT,,MURRYSVILLE,PA,15668,3000
23,Swanson School of Engineering,6400,664636,"LIVINGSTON, LAURA A",2017 GINORIA COURT,,EXPORT,PA,15632,3000
24,School of Law,6400,703321,"CUBAN, BRIAN",6144 AVERILL WAY #104,,DALLAS,TX,75225,3000
35,School of Medicine,6400,185724,NORTHERN LIGHTS SOFTWARE,112 BOTHIN ROAD,,FAIRFAX,CA,94930,3000
39,School of Health & Rehabilitation Sciences,6000,295146,ALPHAGRAPHICS IN THE CULTURAL DISTRICT,6775 NW 15TH AVENUE,,FORT LAUDERDALE,FL,33309,3000
39,School of Health & Rehabilitation Sciences,6900,231674,AMIA,PO BOX 631052,,BALTIMORE,MD,21263-1052,3000
41,Johnstown Campus,6400,689997,"HIGHLANDS GROUP, LLC",HIGHLANDS AT NORTH FORK,1225 SCALP AVE,JOHNSTOWN,PA,15904,3000
41,Johnstown Campus,6400,688931,"BASS/SCHULER ENTERTAINMENT, INC",4055 W. PETERSON AVE,SUITE 206,CHICAGO,IL,60646,3000
44,Bradford Campus,6400,697508,MUSIC WORLD ENTERTAINMENT CORP,PO BOX 3727,,HOUSTON,TX,77253,3000
60,Libraries,6000,487395,PENNSYLVANIA BUSINESS PARTNERS,119 POWELL STREET,,EAST PITTSBURGH,PA,15112,3000
60,Libraries,6400,108645,OXFORD UNIVERSITY PRESS,THE CHANCELLOR MASTERS & SCHOLARS,PO BOX 935696,ATLANTA,GA,31193-5696,3000
60,Libraries,6500,564114,AIRITI INC,"18TH FLOOR, NO 80, SECTION 1","CHENGGONG ROAD, YONGHE DISTRICT",NEW TAIPEI CITY,,23452,3000
60,Libraries,6500,289778,CHINA EDUCATIONAL PUBLICATIONS IMPORT &,EXPORT DEPT,NO 44 BEI SAN HUAN ZHONG RD,BEIJING,,100088,3000
80,Athletics,7100,520528,FIELDTURF USA INC,175 N INDUSTRIAL BLVD,,CALHOUN,GA,30701,3000
85,SOMD Administration,6400,614530,RESOLUTE INNOVATION,33 IRVING PL FL 5,,NEW YORK,NY,10003,3000
85,SOMD Administration,6900,160188,NATIONAL ASSN FOR BIOMEDICAL RESEARCH,818 CONNECTICUT AVE NW,STE 900,WASHINGTON,DC,20006,3000
89,Human Resources,6400,623937,GRAMERCY PARK WEALTH ADVISORS LLC,2400 BARTON AVE,,NASHVILLE,TN,37212-4205,3000
92,Business and Auxiliary Services,7100,618310,XPER INC,912 PITTSBURGH RD,,BUTLER,PA,16002,3000
90,Western Psychiatric Institute and Clinic,6000,101519,BIOPAC SYSTEMS INC,42 AERO CAMINO,ACCTS RECEIVABLE,GOLETA,CA,93117,3002
43,Titusville Campus,7100,636539,TRUGREEN,PO BOX 9001033,,LOUISVILLE,KY,40290-1033,3005
86,SVC Business and Operations,6000,253281,JOEY'S CANOPY TENTS,PO BOX 26,,TRAFFORD,PA,15085,3010
44,Bradford Campus,6400,299963,HIGHEREDJOBS.COM,333 N MICHIGAN AVE  SUITE 732,,CHICAGO,IL,60601,3015
61,Pitt Information Technology,6400,122758,ABOUT PITTSBURGH INC,PO BOX 7736,,PITTSBURGH,PA,15215,3015
67,Facilities Management,6400,109234,PITTSBURGH POST GAZETTE,2201 SWEENEY DR,,CLINTON,PA,15026,3016
35,School of Medicine,6000,107610,MIDSCI,PO BOX 11750,,ST LOUIS,MO,63105-0000,3022
06,Kenneth P. Dietrich School of Arts and Sciences,6000,270147,MTI CORPORATION,860 S 19TH ST,,RICHMOND,CA,94804,3025
43,Titusville Campus,6400,351144,SCOREBUILDERS,PO BOX 7242,,SCARBOROUGH,ME,04074,3025
55,UPMC Hillman Cancer Center,6000,615618,BIOINNOVATISE INC,4401 PENN AVE,RANGOS RESEARCH CENTER FL 8 BAY 24,PITTSBURGH,PA,15224,3029
06,Kenneth P. Dietrich School of Arts and Sciences,6000,360266,ADDGENE INC,ONE KENDALL SQUARE,STE B7102,CAMBRIDGE,MA,02139-1666,3030
90,Western Psychiatric Institute and Clinic,6000,340587,DNA GENOTEK INC,2 BEAVERBROOK ROAD,,KANATA,,K2K 1L1,3032
35,School of Medicine,6000,684740,SERVERSUPPLY.COM INC,750 SHAMES DR,,WESTBURY,NY,11590,3034
54,Office of University Counsel,6400,363784,GLEASON & ASSOCIATES,420 FORT DUQUESNE BLVD,ONE GATEWAY CENTER SUITE 525,PITTSBURGH,PA,15222-1402,3039
06,Kenneth P. Dietrich School of Arts and Sciences,6000,350279,"RICKLY HYDROLOGICAL CO., INC",1700 JOYCE AVENUE,,COLUMBUS,OH,43219,3040
92,Business and Auxiliary Services,6000,327964,R S HUGHES CO INC,,,,,44139,3044
21,Katz Graduate School of Business,6000,383884,CAREER LEADER LLP,1330 BEACON ST,SUITE 249,BROOKLINE,MA,02446,3045
67,Facilities Management,6000,247809,GLOBAL INDUSTRIAL EQUIPMENT,2505 MILL CENTER PKWY,,BUFORD,GA,30518-3700,3045
02,SVC Engagement,6400,536536,"GOODMANSON, RACHEL MENNIES",1950 N CAMPBELL AVE,402 N,CHICAGO,IL,60647,3050
90,Western Psychiatric Institute and Clinic,6000,287233,GENSCRIPT USA INC,54 STURGLE ROAD,,EDISON,NJ,08817,3050
89,Human Resources,6000,240436,4IMPRINT INC,25303 NETWORK PLACE,,CHICAGO,IL,60673-1253,3055
02,SVC Engagement,6400,519364,"LEE, BICHRI TAZE",2020 LARKINSWAY,,PITTSBURGH,PA,15203,3056
55,UPMC Hillman Cancer Center,6000,287233,GENSCRIPT USA INC,54 STURGLE ROAD,,EDISON,NJ,08817,3059
44,Bradford Campus,6000,107987,NATIONAL BUSINESS FURNITURE LLC,735 NORTH WATER ST,PO BOX 514052,MILWAUKEE,WI,53203,3063
80,Athletics,6000,674173,EASTON DIAMOND SPORTS LLC,32835 COLLECTIONS CENTER DR,,CHICAGO,IL,60693,3063
85,SOMD Administration,7100,149741,PENNSYLVANIA EQUIPMENT SALES CO LLC,858 OLD MILL ROAD,,PITTSBURGH,PA,15238,3063
67,Facilities Management,6000,103369,DELVAL EQUIPMENT CORP,200 OLD POND ROAD,SUITE 106,BRIDGEVILLE,PA,15017-0000,3064
06,Kenneth P. Dietrich School of Arts and Sciences,7100,271331,BRUKER BIOSPIN CORP,15 FORTUNE DR,MANNING PARK,BILLERICA,MA,01821-3991,3067
06,Kenneth P. Dietrich School of Arts and Sciences,6000,107656,MINI CIRCUITS,PO BOX 350165,,BROOKLYN,NY,11235-0003,3073
31,School of Dental Medicine,6800,194028,PRINT TECH OF WESTERN PA LLC,PO BOX 5043,,GREENSBURG,PA,15601-5058,3073
31,School of Dental Medicine,6400,273249,CENTER FOR HEARING & DEAF SERVICES INC,1945 FIFTH AVE,,PITTSBURGH,PA,15219,3076
43,Titusville Campus,7100,689600,CERTASITE LLC,PO BOX 772443,,DETROIT,MI,48277-2443,3078
90,Western Psychiatric Institute and Clinic,6000,526613,OPTO ENGINE LLC,7397 BALBOA DR,,MIDVALE,UT,84047,3079
31,School of Dental Medicine,6000,511889,GEISTLICH PHARMA NORTH AMERICA INC,PO BOX 789457,,PHILADELPHIA,PA,19178-9457,3082
93,Public Safety and Emergency Management,7100,637402,GEN-MARK,SUNSET BUILDING,2559A BRANDT SCHOOL ROAD SUITE 101,WEXFORD,PA,15090,3094
55,UPMC Hillman Cancer Center,6400,637413,KS MANUFACTURING CO INC,4561 PEOPLES RD,,PITTSBURGH,PA,15237,3100
80,Athletics,7100,578338,GRIMM SCIENTIFIC INDUSTRIES INC,PO BOX 2143,,MARIETTA,OH,45750,3102
92,Business and Auxiliary Services,7100,435648,MB GRAPHICS,6171-C HUNDLEY ROAD,PO BOX 141531,COLUMBUS,OH,43229,3104
06,Kenneth P. Dietrich School of Arts and Sciences,6400,228900,UPMC,UPMC ALTOONA,PO BOX 382059,PITTSBURGH,PA,15250-8059,3105
35,School of Medicine,6000,302956,TAKARA BIO USA,510 CHARMANY DR SUITE 273,,MADISON,WI,53719,3108
44,Bradford Campus,7100,103998,EQUIPARTS CORP,PO BOX 464,,OAKMONT,PA,15139,3116
22,School of Education,6000,104771,GOPHER SPORT,NW 5634,PO BOX 1450,MINNEAPOLIS,MN,55485-5634,3117
05,Student Affairs,6000,262518,PAYPAL,PO BOX 105658,PAYPAL CREDIT,ATLANTA,GA,30348,3119
55,UPMC Hillman Cancer Center,6000,111667,ULINE,PO BOX 88741,,CHICAGO,IL,60680-1741,3121
41,Johnstown Campus,7100,529774,EAST HILLS POWER WASH & SUPPLY LLC,204 ATLANTIC ST  SUITE B,,JOHNSTOWN,PA,15904,3125
90,Western Psychiatric Institute and Clinic,6400,693988,CAPITAL STAR,401 S ST,,SACRAMENTO,CA,95811,3125
44,Bradford Campus,6900,102966,COUNCIL FOR ADVANCEMENT AND SUPPORT OF E,615 16TH NW,,ALBUQUERQUE,NM,87104,3128
85,SOMD Administration,6000,107753,MOPEC INC,13640 ELMIRA ST,,DETROIT,MI,48227,3128
20,Honors College,6000,580866,SPROUT SOCIAL INC,131 S DEARBORN ST STE 700,,CHICAGO,IL,60603,3129
67,Facilities Management,7000,532757,CONSTELLATION NEWENERGY INC,PO BOX 4640,,CAROL STREAM,IL,60197-4640,3132
67,Facilities Management,6000,562448,SITEONE LANDSCAPE SUPPLY LLC,24110 NETWORK PLACE,,CHICAGO,IL,60673-1241,3137
44,Bradford Campus,6900,558743,FOUR DISTINCTIONS LLC,COLLEGES OF DISTINCTION,4402 ESKEW DR,AUSTIN,TX,78749,3141
85,SOMD Administration,6000,213493,KROFF CHEMICAL COMPANY INC,PO BOX 76710,,CLEVELAND,OH,44101-6500,3143
21,Katz Graduate School of Business,6000,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,3144
42,Greensburg Campus,6000,135124,VARSITY SPIRIT FASHIONS,204 BARTON STREET,,EBENSBURG,PA,15931,3148
60,Libraries,6500,368179,INFORMA UK LTD,PO BOX 32794,,BOSTON,MA,02241-6658,3149
80,Athletics,6000,101782,BROADCAST SUPPLY WORLDWIDE,7012 27TH ST  W,,TACOMA,WA,98466,3149
35,School of Medicine,6400,185967,AVANTI STRATEGIES LLC,313 KERRY COURT,,CRANBERRY TOWNSHIP,PA,16066,3150
44,Bradford Campus,6400,642558,MSTONER INC,4809 N RAVENSWOOD AVE,STE 415,CHICAGO,IL,60640,3150
92,Business and Auxiliary Services,6000,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,3157
06,Kenneth P. Dietrich School of Arts and Sciences,6000,684743,SECO,15 KENT RD,,ASTON,PA,19014,3159
80,Athletics,6000,109480,PRO ORTHOPEDIC DEVICES INC,PO BOX 27525,,TUCSON,AZ,85726,3162
80,Athletics,6000,586186,INSTAT LIMITED,"ROSELAWN HOUSE, UNIV BUSINESS COMPLEX",NATIONAL TECHNOLOGY PARK,CASTLETROY,,V94 6R68,3162
57,Educ-Univ Service Programs,6000,104771,GOPHER SPORT,NW 5634,PO BOX 1450,MINNEAPOLIS,MN,55485-5634,3163
61,Pitt Information Technology,6000,262538,IRON MOUNTAIN,PO BOX 6,1137 BRANCHTON ROAD,BOYERS,PA,16020,3163
85,SOMD Administration,7100,112096,VECTOR SECURITY,30 INGOLD ROAD,,BURLINGAME,CA,94010,3163
39,School of Health & Rehabilitation Sciences,6000,394380,SABIC POLYMERSHAPES,P.O. BOX 905715,,CHARLOTTE,NC,28290-5715,3168
67,Facilities Management,7135,175349,SURFACE STRIPE-ING AND PAINTING,726 BRYN MAWR ROAD,,PITTSBURGH,PA,15219,3172
89,Human Resources,6400,689450,SAVI,1015 15TH ST  STE 600,,WASHINGTON,DC,20005,3180
92,Business and Auxiliary Services,7100,204855,JV RIGGING INC,740 GREENSBURG ROAD PO BOX 4097,,NEW KENSINGTON,PA,15068-0000,3180
06,Kenneth P. Dietrich School of Arts and Sciences,7400,108186,NEW ENGLAND BIOLABS,32 TOZER ROAD,,BEVERLY,MA,01915,3184
67,Facilities Management,6000,595452,OPEN SYSTEMS PITTSBURGH LLC,700 VISTA PARK DRIVE,,PITTSBURGH,PA,15205,3185
42,Greensburg Campus,6000,183341,SSM INDUSTRIES INC,3401 GRAND AVE,,PITTSBURGH,PA,15225,3187
93,Public Safety and Emergency Management,6400,227492,BMC SOFTWARE INC,NUMARA DIVISION,PO BOX 933754,ATLANTA,GA,31193,3191
39,School of Health & Rehabilitation Sciences,6000,526356,BULLDOG TOOLS INC,4140 US RTE 40 EAST,,LEWISBURG,OH,45338,3195
60,Libraries,6400,555087,LYRASIS,"1438 WEST PEACHTREE STREET NW, SUITE 200",,ATLANTA,GA,30309,3197
23,Swanson School of Engineering,6000,592137,WHOVA INC,6540 LUSK BLVD SUITE c214,,SAN DIEGO,CA,92121,3199
02,SVC Engagement,6400,411199,"ROUVALIS, CRISTINA",210 MABRICK AVE,,PITTSBURGH,PA,15228,3200
56,SVC Philanthropic and Alumni Engagement,6400,104384,FRANKLIN INTERIORS,PO BOX 6107,,HERMITAGE,PA,16148-0923,3200
61,Pitt Information Technology,6400,373757,CLEVERBRIDGE INC,53 WEST JACKSON BLVD,,CHICAGO,IL,60604-3468,3202
23,Swanson School of Engineering,6400,596379,HEIDELBERG INSTRUMENTS INC,2807 OREGON COURT UNIT E2,,TORRANCE,CA,90503,3210
60,Libraries,6500,111717,UNITED NATIONS PUBLICATIONS,PO BOX 960,,HERNDON,VA,20172,3210
41,Johnstown Campus,6000,110871,SPECIALTY PROMOTIONS,PO BOX 844,844 AMES PLAZA,EBENSBURG,PA,15931,3218
31,School of Dental Medicine,6400,183049,DATEX-OHMEDA,P O BOX 101630,,ATLANTA,GA,30392-1630,3219
61,Pitt Information Technology,6000,626791,YELP SUBSCRIPTION,PCARD,,,,042170000,3222
10,SVC and Provost,6400,107893,NACAC,1631 PRINCE ST,,ALEXANDRIA,VA,22314,3224
35,School of Medicine,7100,112698,XEROX CORP,PO BOX 904099,,CHARLOTTE,NC,28290-4099,3225
42,Greensburg Campus,7100,110360,SCOTT ELECTRIC CO,1000 SOUTH MAIN ST,PO BOX S,GREENSBURG,PA,15601-0899,3226
55,UPMC Hillman Cancer Center,6400,691572,LAW OFFICE OF JOSEPH A ASKAR,295 THIRD ST  STE 130,,BEAVER,PA,15009,3228
92,Business and Auxiliary Services,7400,516910,PENGUIN RANDOM HOUSE LLC,1745 BROADWAY,14 FLOOR,NEW YORK,NY,10019,3229
05,Student Affairs,6000,376590,COMCAST,P.O. BOX 105184,,ATLANTA,GA,30348-5184,3233
26,School of Social Work,6400,537360,YOURMEMBERSHIP.COM INC,DEPT 3461,PO BOX 123461,DALLAS,TX,75312-3461,3236
43,Titusville Campus,6000,665200,TRANSACT CAMPUS INC,BLACKBOARD INC,PO BOX 200154,PITTSBURGH,PA,15251-0154,3245
55,UPMC Hillman Cancer Center,6000,366305,CHROMADEX INC,10005 MUIRLANDS BLVD,SUITE G FIRST FLOOR,IRVINE,CA,92618,3249
06,Kenneth P. Dietrich School of Arts and Sciences,6400,588951,RED DOT STUDIOS,606 BITTERSWEET COURT,,CRANBERRY TOWNSHIP,PA,16066,3250
24,School of Law,6800,508113,SCHOLASTICA,"350 N LASALLE ST., SUITE 210",,CHICAGO,IL,60654,3250
85,SOMD Administration,6800,109672,RAFF PRINTING INC,P.O. BOX 42365,,PITTSBURGH,PA,15203,3257
90,Western Psychiatric Institute and Clinic,7000,103658,DUQUESNE LIGHT COMPANY,PO BOX 830012,,BALTIMORE,MD,21283-0012,3261
06,Kenneth P. Dietrich School of Arts and Sciences,6000,288741,VETEQUIP INC,1452 N VASCO ROAD #303,,LIVERMORE,CA,94551,3270
42,Greensburg Campus,6000,110360,SCOTT ELECTRIC CO,1000 SOUTH MAIN ST,PO BOX S,GREENSBURG,PA,15601-0899,3272
67,Facilities Management,6000,215353,MATHESON TRI-GAS INC,21984 NETWORK PLACE,,CHICAGO,IL,60673-1219,3272
67,Facilities Management,7100,110953,STANDARD AIR AND LITE CORP,PO BOX 360116,,PITTSBURGH,PA,15251,3276
34,Graduate School of Public Health,6000,542326,PRINT MANAGEMENT LLC,800 VINIAL STREET SUITE B210,,PITTSBURGH,PA,15212,3277
01,Chancellor,6000,104384,FRANKLIN INTERIORS,PO BOX 6107,,HERMITAGE,PA,16148-0923,3284
06,Kenneth P. Dietrich School of Arts and Sciences,6000,540569,CANUSIA INC,4499 SWISSVALE DR,,MANLIUS,NY,13104,3284
33,School of Pharmacy,7100,142497,HAY SERVICE LLC,435 MELWOOD AVE,,PITTSBURGH,PA,15213,3285
60,Libraries,6000,248635,GRAINGER,3750 BROOKSIDE PKWY,STE 260,ALPHARETTA,GA,30022-1433,3286
93,Public Safety and Emergency Management,6000,100877,APPLE COMPUTER INC,PO BOX 281877,,ATLANTA,GA,30384-1877,3288
