Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
56,V C Institutional Advancement,6000,518946,MARKETSIGHT LLC,"57 CHAPEL ST, SUITE 300",,NEWTON,MA,02458,1788
39,School of Health & Rehabilitation Sciences,6000,119186,NOLDUS INFORMATION TECHNOLOGY INC,751 MILLER DR SUITE E5,,LEESBURG,VA,20175-8993,1789
23,Swanson School of Engineering,6000,110819,SOUTH BAY TECHNOLOGY INC,1120 VIA CALLEJON,,SAN CLEMENTE,CA,92673,1789
44,Bradford Campus,6000,323955,OAK HALL INDUSTRIES LP,310 HACKETT BLVD,,ALBANY,NY,12208,1790
85,School of Medicine Division Administration,6400,122100,PENNSYLVANIA ROOFING SYSTEMS INC,BOX 209,,BAKERSTOWN,PA,15007,1790
10,Sr V C and Provost,6000,457506,ASEEES,8 STORY STREET,,CAMBRIDGE,MA,02138,1791
44,Bradford Campus,6000,592313,WORTH HIGGINS & ASSOCIATES,PCARD,,,VA,232270000,1791
06,Kenneth P. Dietrich School of Arts and Sciences,6400,317314,FOX ROTHSCHILD LLP,2000 MARKET STREET 20TH FLOOR,ATTN: ACCOUNTS RECEIVABLE - 55,PHILADELPHIA,PA,19103-3222,1793
86,Sr V C Business and Operations,6000,263560,DON'S APPLIANCES LTD,2335 WASHINGTON RD,,CANONSBURG,PA,15317,1795
21,Katz Graduate School of Business,6000,163580,BETA GAMMA SIGMA,125 WELDON PKWY,,MARYLAND HEIGHTS,MO,63043-3101,1796
89,V C Human Resources,6400,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,1797
85,School of Medicine Division Administration,7100,394380,SABIC POLYMERSHAPES,P.O. BOX 905715,,CHARLOTTE,NC,28290-5715,1797
10,Sr V C and Provost,6000,116339,DOCUMENT SOLUTIONS INC,650 I SECO RD,,MONROEVILLE,PA,15146,1797
41,Johnstown Campus,7100,376513,INTERFACEFLOR LLC,PO BOX 743162,,ATLANTA,GA,30374-3162,1798
90,Western Psychiatric Institute and Clinic,6400,118001,ELSEVIER INC,CUSTOMER SUPPORT DEPARTMENT,PO BOX 211,AMSTERDAM,,1000 AE,1798
42,Greensburg Campus,7135,112977,CALDWELL'S WINDOWARE INC,166 WABASH ST,,PITTSBURGH,PA,15220,1798
44,Bradford Campus,6000,447556,VENDINI INC,DEPT LA 24675,,PASADENA,CA,91185-4675,1798
10,Sr V C and Provost,6400,397445,"HARRIS, DIANNE",2758 E SHERWOOD DRIVE,,SALT LAKE CITY,UT,84108,1798
35,School of Medicine,6000,137151,PA ACADEMY OF FAMILY PHYSICIANS FOUNDATI,5600 DERRY ST,,HARRISBURG,PA,17111-3592,1799
67,Facilities Management,7100,534511,ABM ELECTRICAL POWER SOLUTIONS LLC,PO BOX 419860,,BOSTON,MA,02241-9860,1800
55,UPMC Hillman Cancer Center,6400,153738,BAYLOR COLLEGE OF MEDICINE,PO BOX 301207,,DALLAS,TX,75303-1207,1800
39,School of Health & Rehabilitation Sciences,6000,418622,TODD E SMITH REMOVAL SERVICE INC,302 HARRISON AVE,,PITTSBURGH,PA,15202,1800
80,Athletics,6400,372334,"DICK, ALAN M",500 SCOTT LANE,,VENETIA,PA,15367,1800
80,Athletics,6400,354341,"OAKLAND PERIODONTAL ASSOCIATES, PC",3356 FIFTH AVENUE,DRS HERBERT AND JAMES MEYERS,PITTSBURGH,PA,15213,1800
80,Athletics,7100,426013,TOM BROWN PERFORMANCE FLOORS,224 GEORGETOWN RD,,LAWERENCE,PA,15055,1800
22,School of Education,6400,420580,"HOMICH, NICOLE RENEE",460 TEVEBAUGH HOLLOW ROAD,,FREEDOM,PA,15042,1800
41,Johnstown Campus,6000,605579,PDQ.COM CORPORATION,PO BOX 1229,,SALT LAKE CITY,UT,84110,1800
60,Libraries,6500,102929,CORNELL UNIVERSITY LIBRARIES,234 OLIN LIBRARY,,ITHACA,NY,14853,1800
01,Chancellor,6400,389699,"HARVITH, RACHEL EDWARDS",5017 N WOLCOTT #404,,CHICAGO,IL,60640,1800
42,Greensburg Campus,6400,571509,VERBA SOFTWARE INC,701 SUTTER ST. FL 6,,SAN FRANCISCO,CA,94109,1800
03,Sr V C Research,6800,599305,WHEATCRAFT DESIGN LLC,127 FULTON SPRING RD,,MEDFORD,MA,02155,1800
92,Business Operations,6400,528923,ELECTRONICS FOR IMAGING INC,6750 DUMBARTON CIRCLE,,FREMONT,CA,94555,1800
92,Business Operations,6400,570056,"PITTSBURGH PROPERTIES I, LP",ATTN DENISSA VISCONTI,120 MCKEE PLACE,PITTSBURGH,PA,15213,1800
21,Katz Graduate School of Business,6000,580196,RISE VISION,PCARD,,,ON,000000000,1800
21,Katz Graduate School of Business,6000,492103,BURGEE ATLANTIC LLC,20 CHESTNUT STREET,SUITE 8,NEEDHAM,MA,02492,1800
85,School of Medicine Division Administration,7100,333256,EATON CORPORATION,6622 MAIN STREET,SUITE 4,BUFFALO,NY,14221,1800
56,V C Institutional Advancement,6400,299826,"MCMANUS, KEVIN MICHAEL",TWO CHRISTINE LANE,,CHARLEROI,PA,15022,1800
56,V C Institutional Advancement,6900,584672,RECOGNIZE SERVICES INC,220 4TH STREET,SUITE 200,OAKLAND,CA,94607,1800
06,Kenneth P. Dietrich School of Arts and Sciences,6800,100707,AMERICAN SOCIETY FOR CELL BIOLOGY,1250 N PITT ST,,ALEXANDRIA,VA,22314,1800
87,Chief Financial Officer,6400,360223,"CBC INNOVIS, INC",250 EAST BROAD ST,,COLUMBUS,OH,43215,1801
61,Computing Services & Systems Development,6000,179912,PHAROS SYSTEMS INTERNATIONAL INC,333 W COMMERCIAL ST  #3500,,E ROCHESTER,NY,14445,1801
92,Business Operations,7400,569331,SHIRALEAH LLC,4258 N KNOX AVE,,CHICAGO,IL,60641,1803
06,Kenneth P. Dietrich School of Arts and Sciences,6000,298366,DISPLAYS2GO,10925 NESBITT AVE S,,BLOOMINGTON,MN,55437,1806
24,School of Law,6500,456634,THOMSON REUTERS (TAX & ACCOUNTING) INC,PO BOX 6016,,CAROL STREAM,IL,60197-6016,1806
24,School of Law,6400,381452,LAVA NEW MEDIA LLC,600 N BELL AVENUE SUITE 220,,CARNEGIE,PA,15106,1810
92,Business Operations,7400,469979,MAILCHIMP.COM,,,,,30318,1810
44,Bradford Campus,6400,608983,STEVE FELDMAN DESIGN LLC,4915 SAINT ELMO AVE,STE 304,BETHESDA,MD,20814,1810
90,Western Psychiatric Institute and Clinic,6000,498741,TWILIO,PCARD,,,CA,941040000,1811
31,School of Dental Medicine,6000,110852,SPACE MAINTAINERS LABORATORY,9165 GAZETTE AVE,,CHATSWORTH,CA,91311,1811
86,Sr V C Business and Operations,6000,330173,SUPER SEER CORPORATION,P O BOX 700,,EVERGREEN,CO,80437,1812
41,Johnstown Campus,7100,385798,J W FLEMING INC,625 PUZZLETOWN ROAD,,DUNCANSVILLE,PA,16635,1813
67,Facilities Management,7100,165600,KRIGGER & CO INC,4360 GIBSONIA RD,PO BOX 1427,GIBSONIA,PA,15044-1427,1813
03,Sr V C Research,6400,375172,MOSHIER STUDIO,201 S HIGHLAND AVENUE,SUITE 203,PITTSBURGH,PA,15206,1814
86,Sr V C Business and Operations,7100,102753,COMMONWEALTH OF PENNSYLVANIA,OVR,45 NORTH 4TH ST,ALLENTOWN,PA,18102,1815
32,School of Nursing,6400,109221,PITTSBURGH MAGAZINE,6160 S SYRACUSE WAY #300,,GREENWOOD VILLAGE,CO,80111,1815
23,Swanson School of Engineering,6000,353264,TRION TECHNOLOGY,1025 S 52ND ST,,TEMPE,AZ,85281,1815
85,School of Medicine Division Administration,7100,103369,DELVAL EQUIPMENT CORP,200 OLD POND ROAD,SUITE 106,BRIDGEVILLE,PA,15017-0000,1817
06,Kenneth P. Dietrich School of Arts and Sciences,6400,102820,CONCEPT ART GALLERY,1031 S BRADDOCK AVE,,PITTSBURGH,PA,15218,1818
67,Facilities Management,7400,102406,CHEMSEARCH,23261 NETWORK PL,,CHICAGO,IL,60673-1232,1819
03,Sr V C Research,6000,104257,FISHER SCIENTIFIC COMPANY LLC,PO BOX 406538,,ATLANTA,GA,30384-6538,1820
42,Greensburg Campus,6000,362523,SLOAN FLUSHMATE,,,,,48165,1820
06,Kenneth P. Dietrich School of Arts and Sciences,6400,617660,"GOTTLIEB, DEREK",1808 12TH AVE,,GREELEY,CO,80631,1820
60,Libraries,6000,279748,SONY MUSIC ENTERTAINMENT,25 MADISON AVENUE,20-106K,NEW YORK,NY,10010-8601,1820
35,School of Medicine,6000,112977,CALDWELL'S WINDOWARE INC,166 WABASH ST,,PITTSBURGH,PA,15220,1820
61,Computing Services & Systems Development,6400,112509,MERCER (US) INC,DEPT 3042,135 S LASALLE ST,CHICAGO,IL,60674-3042,1820
06,Kenneth P. Dietrich School of Arts and Sciences,6000,112251,WARNER INSTRUMENT CORP,PO BOX 3970,,BOSTON,MA,02241-3970,1822
85,School of Medicine Division Administration,6000,181747,LIFE ASSIST INC,11277 SUNRISE PARK DRIVE,,RANCHO CORDOVA,CA,95742,1824
35,School of Medicine,6400,531618,HEALTHECAREERS NETWORK,"6465 GREENWOOD PLAZA BLVD, SUITE 400",,CENTENNIAL,CO,80111,1825
67,Facilities Management,6000,461183,DEMMLER MACHINERY INC,677 MILLERS RUN ROAD,,CUDDY,PA,15031,1826
06,Kenneth P. Dietrich School of Arts and Sciences,6000,487690,"DROPBOX, INC",DEPT LA 24086,,PASADENA,CA,91185-4086,1828
61,Computing Services & Systems Development,6400,145807,VANDYKE SOFTWARE INC,PO BOX 37457,,ALBUQUERQUE,NM,87176-7457,1828
67,Facilities Management,7100,520528,FIELDTURF USA INC,175 N INDUSTRIAL BLVD,,CALHOUN,GA,30701,1830
35,School of Medicine,7700,564090,"PARK, DANIEL","5551 CENTRE AVE, APT 715",,PITTSBURGH,PA,15232,1830
44,Bradford Campus,6000,494879,ALL IMAGE GRAPHICS,900  FOURTH AVE,,WARREN,PA,16365,1830
80,Athletics,6000,617010,MOTUS GLOBAL,PCARD,,,NY,117580000,1832
89,V C Human Resources,6400,414717,"WALMSLEY, RICHARD P",P O BOX 2273,SAFEGUARD CPR TRAINING SERVICES,CRANBERRY TWP,PA,16066-1273,1835
32,School of Nursing,6000,146896,AANA,222 SOUTH PROSPECT AVENUE,,PARK RIDGE,IL,60068-4001,1835
23,Swanson School of Engineering,6000,619373,PIEDMONT PLASTICS INC,PO BOX 931291,,ATLANTA,GA,31193-1291,1837
34,Graduate School of Public Health,6000,105221,HENRY SCHEIN INC,CAMLOG USA,350 GRANITE ST,BRAINTREE,MA,02184,1839
67,Facilities Management,7100,324211,ABD SALES & SERVICE,PO BOX 1832,,CRANBERRY TWP,PA,16066,1839
60,Libraries,6400,451869,MDPI AG,POSTFACH,CH-4005,BASEL,,CH-4057,1841
06,Kenneth P. Dietrich School of Arts and Sciences,7100,106044,JEOL USA INC,PO BOX 415574,,BOSTON,MA,02241-5574,1842
44,Bradford Campus,6400,367544,COMPUTER LAB SOLUTIONS LLC,407 SOUTH 10 WEST,,FARMINGTON,UT,84025,1843
61,Computing Services & Systems Development,6000,374240,DATA MEMORY SALES INC,950 TAYLOR STATION ROAD,SUITE O,GAHANNA,OH,43230,1843
01,Chancellor,6000,262518,PAYPAL,PO BOX 105658,PAYPAL CREDIT,ATLANTA,GA,30348,1845
35,School of Medicine,6000,100716,AMERICAN SOCIETY FOR MICROBIOLOGY,PO BOX 7226,,ANN ARBOR,MI,48107,1847
90,Western Psychiatric Institute and Clinic,6000,248635,GRAINGER,3750 BROOKSIDE PKWY,STE 260,ALPHARETTA,GA,30022-1433,1848
60,Libraries,6000,108586,ORIENTAL TRADING COMPANY,PO BOX 14502,,DES MOINES,IA,50306,1848
35,School of Medicine,6000,553171,HYLAND LLC,PO BOX 846261,,DALLAS,TX,75284-6261,1848
31,School of Dental Medicine,6000,100027,A-DEC INC,PO BOX 842759,,DALLAS,TX,75284,1848
39,School of Health & Rehabilitation Sciences,6400,603953,"ESPOSITO, ASHLEY",968 N BENTLEY AVE,,NILES,OH,44446,1850
23,Swanson School of Engineering,6400,111247,TALENT NETWORK INC,614 FIFTH AVE 2ND FLOOR,,CORAOPOLIS,PA,15108,1850
06,Kenneth P. Dietrich School of Arts and Sciences,6800,118001,ELSEVIER INC,CUSTOMER SUPPORT DEPARTMENT,PO BOX 211,AMSTERDAM,,1000 AE,1854
61,Computing Services & Systems Development,6000,262518,PAYPAL,PO BOX 105658,PAYPAL CREDIT,ATLANTA,GA,30348,1854
89,V C Human Resources,6000,107921,NASCO - FORT ATKINSON,NASCO IOWA,400 LOCUST STREET,DES MOINES,IA,50309,1855
44,Bradford Campus,6000,239579,DASH MEDICAL GLOVES INC,10180 SOUTH 54TH STREET,,FRANKLIN,WI,53132,1856
44,Bradford Campus,6000,107987,NATIONAL BUSINESS FURNITURE,735 NORTH WATER ST,PO BOX 514052,MILWAUKEE,WI,53203,1858
55,UPMC Hillman Cancer Center,6000,512516,VARIDESK LLC,117 WRANGLER DRIVE SUITE 100,,COPPELL,TX,75019,1859
94,School of Computing and Information,6400,529616,"SWANEY, CHRISTINE SPRING",7130 THOMAS BLVD,,PITTSBURGH,PA,15208,1860
44,Bradford Campus,6400,347363,WBRR RADIO,1490 SAINT FRANCIS DR,,BRADFORD,PA,16701,1860
55,UPMC Hillman Cancer Center,6000,214090,ASCO,225 REINEKERS LANE SUITE  650,,ALEXANDRIA,VA,22314,1860
05,Student Affairs,6000,262518,PAYPAL,PO BOX 105658,PAYPAL CREDIT,ATLANTA,GA,30348,1862
06,Kenneth P. Dietrich School of Arts and Sciences,6000,302470,ILLUMINA INC,12864 COLLECTION CENTER DR,,CHICAGO,IL,60693,1862
92,Business Operations,6000,539110,BC INDUSTRIAL SUPPLY INC,1102 COCHRAN MILL RD,,JEFFERSON HILLS,PA,15025,1862
01,Chancellor,6400,544722,REV.COM,DEPT LA 24706,,PASADENA,CA,91185-4706,1862
67,Facilities Management,7100,398716,INSTRUMENT AND VALVE SERVICES CO,8200 MARKET BLVD,,CHANHASSEN,MN,55317,1862
92,Business Operations,7400,384551,INNOVATIVE ADHESIVES LLC,P O BOX 15425,,AUGUSTA,GA,30919,1864
23,Swanson School of Engineering,6400,295146,ALPHAGRAPHICS #514,6775 NW 15TH AVENUE,,FORT LAUDERDALE,FL,33309,1864
42,Greensburg Campus,7100,189669,GROFF TRACTOR,PO BOX 62904,,BALTIMORE,MD,21264-2904,1866
67,Facilities Management,7140,103114,CULLY GLASS CORP,916 AHLERS WAY,,PITTSBURGH,PA,15212,1869
85,School of Medicine Division Administration,7100,324366,EL PRO SERVICE INC,307 1/2 SECOND ST,,MARIETTA,OH,45750,1870
44,Bradford Campus,6000,155041,RESEARCH 87,PO BOX 242 NEWTON BRANCE,,BOSTON,MA,02258,1870
60,Libraries,6400,328894,THOMSON GALE,P O BOX 95501,,CHICAGO,IL,60694-5501,1870
10,Sr V C and Provost,6000,296693,WORTHINGTON DIRECT,8301 GASTON AVE SUITE 670 PO BOX 140038,,DALLAS,TX,75214-0038,1871
92,Business Operations,7400,115786,HARVARD BUSINESS SCHOOL PUBLISHING,60 HARVARD WAY,BOX 230-5,BOSTON,MA,02163-1001,1871
80,Athletics,6400,296116,WDSY FM,PO BOX 13404,,NEWARK,NJ,07188-0404,1875
06,Kenneth P. Dietrich School of Arts and Sciences,6800,154544,WILEY-VCH VERLAG GMBH,BOSCHSTRABE 12,D-69469 WEINHEIM,WEINHEIM,,D-69469,1875
35,School of Medicine,6000,487690,"DROPBOX, INC",DEPT LA 24086,,PASADENA,CA,91185-4086,1876
22,School of Education,6000,127263,PITT RENTAL CENTER,7670 ROUTE 30 NORTH,,N HUNTINGDON,PA,15642,1878
85,School of Medicine Division Administration,6000,483085,TECNIPLAST USA INC,1345 ENTERPRISE DRIVE,,WEST CHESTER,PA,19380,1878
60,Libraries,6500,106785,LIBRARY OF CONGRESS,PO BOX 420352,,PALM COAST,FL,32142-9385,1879
42,Greensburg Campus,7400,181815,SAM'S CLUB,PO BOX 530970,,ATLANTA,GA,30353-0970,1879
35,School of Medicine,6000,563950,EVE TECHNOLOGIES CORPORATION,"P HAWTHORNE CRES, NW",,CALGARY,,T2N 3V4,1880
80,Athletics,6000,121563,STANBURY UNIFORMS,PO BOX 100,STANBURY INDUSTRIAL DRIVE,BROOKFIELD,MO,64628,1880
55,UPMC Hillman Cancer Center,6000,100798,ANASPEC INC,34801 CAMPUS DR,,FREMONT,CA,94555,1883
06,Kenneth P. Dietrich School of Arts and Sciences,6400,238877,MONSTER.COM,PO BOX 416803,,BOSTON,MA,02241-6803,1884
35,School of Medicine,7100,303005,"SMART PRINT TECHNOLOGIES, INC",381 STEEPLECHASE DR,,CRANBERRY TOWNSHIP,PA,16066,1884
55,UPMC Hillman Cancer Center,6000,609668,SWAGELOK PITTSBURGH TRI-STATE AREA,49 MEADE AVE,,PITTSBURGH,PA,15202,1886
44,Bradford Campus,6400,347060,SAINT MARYS CARBON CO INC,259 EBERL ST,,ST MARYS,PA,15857,1890
35,School of Medicine,6000,228900,UPMC,UPMC ALTOONA,PO BOX 382059,PITTSBURGH,PA,15250-8059,1891
67,Facilities Management,6000,580854,BEACON ROOFING SUPPLY COMPANY,PO BOX 415896,,BOSTON,MA,02241-5896,1893
35,School of Medicine,6000,137880,STERIS CORP,LOCKBOX# 771652,1652 SOLUTION CENTER,CHICAGO,IL,60677-1006,1893
34,Graduate School of Public Health,6000,106577,LANCER SALES USA INC,1150 EMMA OAKS TRAIL,SUTIE 140,LAKE MARY,FL,32746-7120,1896
92,Business Operations,7100,154508,LOWE'S HOME CENTERS INC,LOWES COMPANIES INC,PO BOX 281791,ATLANTA,GA,30384-1791,1896
92,Business Operations,6000,107724,MONARCH OIL CO INC,1137 WASHINGTON BLVD,PO BOX 4600,PITTSBURGH,PA,15206,1897
56,V C Institutional Advancement,6400,622876,NAPLES DAILY NEWS,PO BOX 1412,,CHARLOTTE,NC,28201-1412,1898
35,School of Medicine,6000,472405,WWW.MOLPORT.COM,LACPLESA STREET 41,,RIGA,LATVIA,LV-1001,1898
10,Sr V C and Provost,6400,581363,DEVONSHIRESMITH DIVERSITY AND EDUCATION,316 EMMING #3,,CINCINNATI,OH,45219,1900
44,Bradford Campus,6000,607616,PRECISION SENSING GMBH,PCARD,,,,930530000,1900
41,Johnstown Campus,6400,156652,COMMISSION ON ACCREDITATION FOR RESPIRAT,1248 HARWOOD RD,,BEDFORD,TX,76021,1900
60,Libraries,6500,109462,PRINCETON UNIVERSITY,PO BOX 7780-4718,,PHILADELPHIA,PA,19182,1900
85,School of Medicine Division Administration,6400,497035,WIGLE WHISKEY,2401 SMALLMAN STREET,,PITTSBURGH,PA,15222,1900
23,Swanson School of Engineering,6400,509446,"MUELLER, SARAH ANNE",7105 REYNOLDS STREET,APT 1F,PITTSBURGH,PA,15208,1900
23,Swanson School of Engineering,6400,605895,"EVERHART, STEPHANIE LYNNE",1713 RIALTO STREET,,PITTSBURGH,PA,15212,1900
44,Bradford Campus,6000,100693,AMERICAN RED CROSS,302 CONGRESS ST,,BRADFORD,PA,16701,1901
92,Business Operations,7400,108667,PADDLE TRAMPS MANUFACTURING CO,1317 UNIVERSITY AVE,,LUBBOCK,TX,79401,1901
41,Johnstown Campus,7100,156890,HOMER R SLEEK AND SONS INC,132 MOSSY LANE,,JOHNSTOWN,PA,15905,1904
44,Bradford Campus,6000,233477,M&M UNIFORMS INC,427 RAILROAD ST,,BRIDGEVILLE,PA,15017,1904
55,UPMC Hillman Cancer Center,6800,267021,BIOMED CENTRAL LIMITED,P.O. BOX 120 141,,BERLIN,,14302,1905
80,Athletics,6000,377003,TENNIS VILLAGE,5419 WALNUT STREET,,PITTSBURGH,PA,15232,1905
06,Kenneth P. Dietrich School of Arts and Sciences,6400,107696,MODERN LANGUAGE ASSN,10 ASTOR PL,,NEW YORK,NY,10003,1905
41,Johnstown Campus,6400,158532,SUNNEHANNA COUNTRY CLUB,1000 SUNNEHANNA DRIVE,,JOHNSTOWN,PA,15905,1906
01,Chancellor,6400,482143,COMCAST BUSINESS,ONE COMCAST CENTER 32ND FL,,PHILADELPHIA,PA,19103-2838,1907
92,Business Operations,7400,404735,MASCOT FACTORY,4376 L B MCLEOD ROAD,,ORLANDO,FL,32811,1909
67,Facilities Management,6000,556067,FAIRFIELD LANDSCAPING,102 CECIL HENDERSON ROAD,,CANONSBURG,PA,15317,1910
85,School of Medicine Division Administration,6000,170616,USA SCIENTIFIC INC,PO BOX 3565,,OCALA,FL,34478,1911
90,Western Psychiatric Institute and Clinic,6000,102126,CARNEGIE MELLON UNIVERSITY,THE IMPACT MOVEMENT,4209 WASHINGTON BLVD,BALTIMORE,MD,21227,1913
31,School of Dental Medicine,6800,128426,EDWIN C BALIS & ASSOCIATES,510 MCKEAN AVENUE,,DONORA,PA,15033,1914
31,School of Dental Medicine,6400,540927,WOLTERS KLUWER FINANCIAL SERVICES INC,PO BOX 842014,,BOSTON,MA,02284,1915
06,Kenneth P. Dietrich School of Arts and Sciences,7100,101788,BRODERSEN INSTRUMENT CO INC,1180 MARS-VALENCIA ROAD,,VALENCIA,PA,16059,1915
67,Facilities Management,6000,105303,HK MCJUNKIN INC,PO BOX 8346,,PITTSBURGH,PA,15218,1916
92,Business Operations,7100,100343,ALLEGHENY FORD TRUCK SALES,PO BOX 42367,,PITTSBURGH,PA,15203-0367,1917
02,Secretary of the Board of Trustees,6000,119588,UNIVERSITY OF PITTSBURGH BOOK CENTER,4000 FIFTH AVENUE,,PITTSBURGH,PA,15213,1918
92,Business Operations,6800,157055,BLACKBOARD INC,22601 NORTH 19 AVE,SUITE 200,PHOENIX,AZ,85027,1920
05,Student Affairs,6400,611892,"PETRONIC, ZACHARY A",1808 CONCORD DR,,ALLISON PARK,PA,15101,1920
92,Business Operations,7400,100641,AMERICAN LIBRARY ASSN,PO BOX 141,,ANNAPOLIS JUNCTION`,MD,20701-0141,1920
22,School of Education,6400,336154,US DEPARTMENT OF HOMELAND SECURITY,4141 NORTH SAINT AUGUSTINE ROAD,USCIS TEXAS SERVICE CENTER,DALLAS,TX,75227,1920
23,Swanson School of Engineering,6000,442852,FOM NETWORKS INC,604 LONG ROAD,,GLENVIEW,IL,60025,1920
67,Facilities Management,6000,112860,CARPENTER CONNECTION,FIRST STREET & ELLSWORTH AVENUE,,HEIDELBERG,PA,15106,1920
05,Student Affairs,6400,376590,COMCAST,P.O. BOX 105184,,ATLANTA,GA,30348-5184,1922
35,School of Medicine,6000,592859,"ROBERTS, SEAN",132 CHESTNUT ST APT 8,,ALBANY,NY,12210,1925
06,Kenneth P. Dietrich School of Arts and Sciences,6400,625370,"ROMANOWSKI, ARNE 1",12 TIMBERBROOK DR,,ZELIENOPLE,PA,16063,1925
60,Libraries,6500,516279,UNIWORLD BUSINESS PUBLICATION INC,6 SEWARD AVENUE,,BEVERLY,MA,01915,1925
41,Johnstown Campus,6400,336154,US DEPARTMENT OF HOMELAND SECURITY,4141 NORTH SAINT AUGUSTINE ROAD,USCIS TEXAS SERVICE CENTER,DALLAS,TX,75227,1925
31,School of Dental Medicine,6000,119588,UNIVERSITY OF PITTSBURGH BOOK CENTER,4000 FIFTH AVENUE,,PITTSBURGH,PA,15213,1927
39,School of Health & Rehabilitation Sciences,7140,569662,GORDIAN GROUP INC,PO BOX 751959,,CHARLOTTE,NC,28275-1959,1928
85,School of Medicine Division Administration,7100,606546,MODEL APPAREL LLC,100 THIRD ST,,CHARLEROI,PA,15022,1928
39,School of Health & Rehabilitation Sciences,6000,167975,NORTH COAST MEDICAL INC,8100 CAMINO ARROYO,,GILROY,CA,95020,1929
05,Student Affairs,6000,621784,GTECHFITNESS,PCARD,,,TX,773560000,1931
23,Swanson School of Engineering,6000,529842,CUSTOM THERMOELECTRIC LLC,11941 INDUSTRIAL PARK RD #5,,BISHOPVILLE,MD,21813,1931
44,Bradford Campus,6000,298366,DISPLAYS2GO,10925 NESBITT AVE S,,BLOOMINGTON,MN,55437,1932
90,Western Psychiatric Institute and Clinic,6000,605983,Q3 ENTERPRISES LLC,5822 SW SHERIDAN CT,,PORTLAND,OR,97221,1933
06,Kenneth P. Dietrich School of Arts and Sciences,6000,103089,CRYOMAGNETICS INC,1006 ALVIN WIENBERG DR,,OAK RIDGE,TN,37830,1936
35,School of Medicine,7700,606550,"BARTEL, WILLIAM","361 DARRAGH STREET, SPT. #306",,PITTSBURGH,PA,15213,1937
42,Greensburg Campus,7400,421281,LXG INC,2249 WEST FAIRMONT DR #3,,TEMPE,AZ,85282,1937
06,Kenneth P. Dietrich School of Arts and Sciences,7100,202421,AGILENT TECHNOLOGIES INC,PO BOX 945575,,ATLANTA,GA,30394-5575,1938
56,V C Institutional Advancement,6400,256741,EVENTSOURCE,6001 TOWPATH DRIVE,,CLEVELAND,OH,44125,1943
35,School of Medicine,6000,574032,BUSINESS TECHNOLOGIES INC,1691 ENTERPRISE WAY #D,,MARIETTA,GA,30067,1943
35,School of Medicine,6000,467600,RESEARCH FOR LIFE,119 SOUTH WEBER DRIVE,,CHANDLER,AZ,85226,1943
35,School of Medicine,6000,518023,ATLANTA CAR RENTAL,PCARD,,,GA,303190000,1945
23,Swanson School of Engineering,6000,252758,THERMIONICS LABORATORY INC,3106B DEPOT ROAD,,HAYWARD,CA,94545,1947
06,Kenneth P. Dietrich School of Arts and Sciences,6000,346678,LENOVO INC,PO BOX 643055,,PITTSBURGH,PA,15264-3055,1948
61,Computing Services & Systems Development,7400,376590,COMCAST,P.O. BOX 105184,,ATLANTA,GA,30348-5184,1948
21,Katz Graduate School of Business,6000,457583,LINKEDIN CORPORATION,62228 COLLECTIONS CENTER DRIVE,,CHICAGO,IL,60693-0622,1949
67,Facilities Management,7135,233526,UNITED RENTALS INC,1244-A RIDGE ROAD,,APOLLO,PA,15613,1950
39,School of Health & Rehabilitation Sciences,6000,430408,CASCADE ORTHOPEDIC SUPPLY INC,2638 AZTEC DR,,CHICO,CA,95928,1950
23,Swanson School of Engineering,6400,601700,CASCIATO COMMUNICATIONS,761 SOUTHCREST DR,,PITTSBURGH,PA,15226,1950
22,School of Education,6000,554844,TRIALSPARK,PO BOX 596,,NEW YORK,NY,10028,1950
44,Bradford Campus,6400,446444,REPUBLICAN HERALD,111 MAHANTONGO ST,,POTTSVILLE,PA,17901,1950
10,Sr V C and Provost,6000,460099,RESOURCES UNLIMITED,PCARD,,,,50131,1950
67,Facilities Management,6000,108687,PALCO SALES CORP,PO BOX 262,,GREENSBURG,PA,15601,1952
41,Johnstown Campus,6000,605995,UNITED TEXTILE SUPPLY LLC,2800 S UNIVERSITY BLVD #200,,DENVER,CO,80210,1952
44,Bradford Campus,7400,615766,SCREENCRAFT,9 POWDER HILL ROAD,,LINCOLN,RI,02865,1953
92,Business Operations,7400,452727,ASPEN BAY,C/O DESIREPATH MISSISSIPPI LLC,PO BOX 6445,CAROL STREAM,IL,60197-6445,1955
85,School of Medicine Division Administration,6000,106896,COLKER JANITORIAL SUPPLY,2618-2630 PENN AVE,,PITTSBURGH,PA,15222,1956
55,UPMC Hillman Cancer Center,6000,240041,NOVUS BIOLOGICAL,P.O. BOX 802,,LITTLETON,CO,80160,1957
44,Bradford Campus,7400,286713,PARTNERSHIP LLC,29244 NETWORK PLACE,,CHICAGO,IL,60673-1292,1958
41,Johnstown Campus,6000,180461,SWEETWATER SOUND INC,5501 US HIGHWAY 30 W,,FORT WAYNE,IN,46818,1959
92,Business Operations,7400,298214,CPP INC,1055 JOAQUIN RD  2ND FL/STE 200,,MOUNTAIN VIEW,CA,94043-1243,1959
