RC#,RC Name,Category,Vendor#,Vendor Name,Address 1,Address 2,City,State,Szipcode,Amount,
24,School of Law,6500,107118,MANHATTAN PUBLISHING CO DIV OF US & EURO,PO BOX 850,,CROTON,NY,10520,1565,
42,Greensburg Campus,6400,107824,MR JOHN & TRI BORO TRAILER,PO BOX 6234,,HERMITAGE,PA,16148-0923,1566,
43,Titusville Campus,6000,553171,HYLAND LLC,PO BOX 846261,,DALLAS,TX,75284-6261,1566,
44,Bradford Campus,6000,553171,HYLAND LLC,PO BOX 846261,,DALLAS,TX,75284-6261,1566,
35,School of Medicine,6000,461802,VITAL SIGNS,2812 IDLEWOOD RD,,PITTSBURGH,PA,15106,1568,
83,General University,7100,112324,WEBSTER OFFICE ASSOCIATES,4415 5TH AVE,,PITTSBURGH,PA,15213,1570,
90,Western Psychiatric Institute and Clinic,6400,102126,CARNEGIE MELLON UNIVERSITY,THE IMPACT MOVEMENT,4209 WASHINGTON BLVD,BALTIMORE,MD,21227,1570,
44,Bradford Campus,6000,344962,MAIN LINE COMMERCIAL POOLS INC,441 FEHELEY DR,,KING OF PRUSSIA,PA,19406,1570,
33,School of Pharmacy,6000,172757,EPPENDORF NORTH AMERICA INC,102 MOTOR PARKWAY,,HAUPPAUGE,NY,11788,1570,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,645600,CURBELL PLASTICS INC,14746 COLLECTIONS CENTER DR,,CHICAGO,IL,60693-4746,1571,
31,School of Dental Medicine,6400,484309,DENTAL RECYCLING NORTH AMERICA INC,145 WEST 58TH STREET,,NEW YORK,NY,10019,1571,
80,Athletics,6000,633455,MISSION BELT,105 S STATE ST #207,,OREM,UT,84058,1572,
86,Sr V C Business and Operations,7140,196770,G&G FITNESS EQUIPMENT,300 PLAZA,MALL BLVD,MONROEVILLE,PA,15146,1572,
80,Athletics,6000,159451,EASTBAY,DEPT #5374,PO BOX 311,MILWAUKEE,WI,53201-0311,1573,
90,Western Psychiatric Institute and Clinic,6400,406786,ALLEGHENY FAMILY NETWORK,1945 FIFTH AVENUE,3RD FLOOR,PITTSBURGH,PA,15219,1573,
92,Business Operations,7400,112637,WORKMAN PUBLISHING CO INC,225 VARICK ST,,NEW YORK,NY,10014-4381,1573,
35,School of Medicine,6800,602527,"MASCHAK, MONICA",1502 LAPLACE POINT COURT  APT 301,,SEWICKLEY,PA,15143,1575,
05,Student Affairs,6000,656232,VOODOO CLIMBING,PCARD,,,AZ,860040000,1575,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,108260,NEWPORT CORP,13976 COLLECTION CENTER DR,,CHICAGO,IL,60693,1575,
42,Greensburg Campus,6400,603176,CHARLES LUTZ ENTERPRISES LLC,PO BOX 363,,MADISON,PA,15663,1575,
34,Graduate School of Public Health,6800,502142,"ALTDORFER, JOHN P",46 DARTMOUTH AVE,,PITTSBURGH,PA,15229,1575,
92,Business Operations,6000,101243,B&H PHOTO VIDEO,119 WEST 17TH STREET,,NEW YORK,NY,10011,1576,
67,Facilities Management,6000,513182,CONCRETE CONCEPTS,PCARD,,,PA,151360000,1578,
22,School of Education,6000,115610,HUBERT CO,25401 NETWORK PLACE,,CHICAGO,IL,60673-1254,1579,
67,Facilities Management,7100,137350,R C KILLIGREW COMPANY,101 CHAPEL HILL DRIVE,,PITSBURGH,PA,15238,1580,
92,Business Operations,7400,111919,UNIVERSITY OF TORONTO PRESS,250 SONWIL DR,,BUFFALO,NY,14225,1580,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,411495,ELECTRO OPTICAL COMPONENTS INC,5464 SKYLANE BLVD STE D,,SANTA ROSA,CA,95403,1582,
55,UPMC Hillman Cancer Center,7100,102646,COLE-PARMER INSTRUMENT CO,DEPT 77-6391,,CHICAGO,IL,60678-6391,1583,
67,Facilities Management,6000,313686,ISSA,4152 MERIDIAN ST #105,PMB 30,BELLINGHAM,WA,98226,1583,
31,School of Dental Medicine,6000,534262,GREAT LAKES ORTHODONTICES LTD,200 COOPER AVE,,TONAWANDA,NY,14150,1583,
56,Division of Philanthropic and Alumni Engagement,6000,101243,B&H PHOTO VIDEO,119 WEST 17TH STREET,,NEW YORK,NY,10011,1584,
92,Business Operations,6000,212828,HOME DEPOT,PO BOX 105991 DEPT 24,,ATLANTA,GA,30348,1584,
80,Athletics,6000,582504,SKINS NORTH AMERICA LLC,364 SECOND ST STE 6,,ENCINITAS,CA,92024,1585,
92,Business Operations,6000,183261,T2 SYSTEMS INC,PO BOX 936599,,ATLANTA,GA,31193-6599,1586,
31,School of Dental Medicine,7400,297345,DENTSPLY CERAMCO,SIX PERRI LANE,,BURLINGTONG,NJ,08016,1588,
39,School of Health & Rehabilitation Sciences,6000,653104,EMS SAFETY SERVICES,PCARD,,,CA,926730000,1588,
01,Chancellor,6000,512516,VARIDESK LLC,117 WRANGLER DRIVE SUITE 100,,COPPELL,TX,75019,1589,
35,School of Medicine,6000,120194,ADVANCE SIGN,1010 SAW MILL RUN BLVD,,PITTSBURGH,PA,15226,1589,
41,Johnstown Campus,7100,425025,ACCUZIP INC,3216 EL CAMINO REAL,,ATASCADERO,CA,93422-2500,1590,
42,Greensburg Campus,6000,605009,BEARCOM,PO BOX 670354,,DALLAS,TX,75267-0354,1590,
92,Business Operations,6000,617012,IDENTOGO,PCARD,,,MA,018210000,1590,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,537360,YOURMEMBERSHIP.COM INC,DEPT 3461,BOX 123461,DALLAS,TX,75312-3461,1593,
90,Western Psychiatric Institute and Clinic,6800,400709,PUBLIC LIBRARY OF SCIENCE/PLOS,PO BOX 7052,,LAWRENCE,KS,66044-7052,1595,
03,Sr V C Research,6400,110625,SKYLINE DISPLAYS OF PITTSBURGH,3355 DISCOVERY RD,ACCOUNTS RECEIVABLE,EAGAN,MN,55121,1596,
35,School of Medicine,6000,106811,LIFE SCIENCE PRODUCTS INC,PO BOX 101645,,ATALANTA,GA,30392-1645,1596,
10,Sr V C and Provost,7400,105115,HARVARD UNIVERSITY,ACCOUNTS RECEIVABLE DEPT,PO BOX 4999,BOSTON,MA,02212,1599,
56,Division of Philanthropic and Alumni Engagement,6400,634765,"TEREZA, NICOLE",30 HAMILTON AVE,,CRANFORD,NJ,07016,1600,
55,UPMC Hillman Cancer Center,6000,106107,JOHN WILEY & SONS INC,PO BOX 416502,,BOSTON,MA,02241-6502,1600,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,358062,SONA SYSTEMS LTD,7400 PYLE ROAD,,BETHESDA,MD,20817-5641,1600,
06,Kenneth P. Dietrich School of Arts and Sciences,6400,358062,SONA SYSTEMS LTD,7400 PYLE ROAD,,BETHESDA,MD,20817-5641,1600,
06,Kenneth P. Dietrich School of Arts and Sciences,6400,633943,PETTYPIECE & CO LLC,185 SAINT MARKS AVE 3L,,BROOKLYN,NY,11238,1600,
06,Kenneth P. Dietrich School of Arts and Sciences,6800,100621,AMERICAN INSTITUTE OF PHYSICS,C/O NIELS BOHR LIBRARY,1 PHYSICS ELLIPSE,COLLEGE PARK,PA,20740,1600,
21,Katz Graduate School of Business,6000,118001,ELSEVIER INC,CUSTOMER SUPPORT DEPARTMENT,PO BOX 211,AMSTERDAM,,1000 AE,1600,
21,Katz Graduate School of Business,6000,216036,VAULT.COM INC,PO BOX 809205,INFOBASE,CHICAGO,IL,60680-9201,1600,
22,School of Education,6400,109182,PITTSBURGH CENTER FOR THE ARTS,6300 FIFTH AVE,,PITTSBURGH,PA,15232,1600,
22,School of Education,6400,566053,SHAPE TRAINING,5877 COMMERCE STREET,,PITTSBURGH,PA,15206,1600,
44,Bradford Campus,6000,358062,SONA SYSTEMS LTD,7400 PYLE ROAD,,BETHESDA,MD,20817-5641,1600,
67,Facilities Management,6000,102152,CARRIER CORP,135 SOUTH POINT DR,,BRIDGEVILLE,PA,15017,1600,
39,School of Health & Rehabilitation Sciences,6000,373757,CLEVERBRIDGE INC,53 WEST JACKSON BLVD,,CHICAGO,IL,60604-3468,1600,
80,Athletics,6000,370325,DANCEWEARSOLUTIONS.COM,,,,,63110,1602,
44,Bradford Campus,6000,490819,6V SALES AND SERVICE,170 SEAWARD AVE,,BRADFORD,PA,16701,1602,
80,Athletics,7100,289298,PAC INDUSTRIES INC,66D PROGRESS AVE,,CRANBERRY TWP,PA,16066,1603,
35,School of Medicine,6000,458585,FRONTIERS MEDIA SA,SCIENCE PARK PSE-D,,LAUSANNE,,CH-1015,1603,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,626795,SV MICROWAVE INC,PO BOX 862110,,ORLANDO,FL,32886-2110,1604,
41,Johnstown Campus,6000,117321,ALLIED ELECTRONICS,PO BOX 2325,,FORT WORTH,TX,76113-2325,1604,
67,Facilities Management,7140,607283,HERC RENTALS INC,PO BOX 936257,,ATLANTA,GA,31193,1604,
51,University Center for International Studies,6000,262228,AMAZON WEB SERVICES INC,PO BOX 530958,,ATLANTA,GA,30353-0958,1605,
80,Athletics,6000,181438,AMAZON.COM,PO BOX 530958,,ATLANTA,GA,30353-0958,1606,
35,School of Medicine,6400,304378,MERRY X-RAY,PO BOX 403209,,ATLANTA,GA,30384-3209,1607,
31,School of Dental Medicine,7100,100062,ABBOTT LABS,100 ABBOTT PARK RD,,ABBOTT PARK,IL,60064,1607,
67,Facilities Management,6000,110262,SAW SALES AND MACHINERY CO,5160 N PIONEER RD,,GIBSONIA,PA,15044,1608,
31,School of Dental Medicine,6000,109646,QUIDEL CORP,FILE 50177,,LOS ANGELES,CA,90074-0177,1609,
06,Kenneth P. Dietrich School of Arts and Sciences,6400,483965,"MILLER, NICHOLAS",5819 ELGIN STREET,,PITTSBURGH,PA,15206,1610,
67,Facilities Management,6000,370693,ALL PARTITIONS AND PARTS,PCARD,,,,48084,1610,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,546308,CUTTING-MATS.NET,PCARD,,,TN,371220000,1611,
31,School of Dental Medicine,6000,163109,SIRONA DENTAL SYSTEMS LLC,PO BOX 410100,,CHARLOTTE,NC,28241-0100,1611,
87,Chief Financial Officer,6000,512516,VARIDESK LLC,117 WRANGLER DRIVE SUITE 100,,COPPELL,TX,75019,1612,
39,School of Health & Rehabilitation Sciences,6000,262518,PAYPAL,PO BOX 105658,PAYPAL CREDIT,ATLANTA,GA,30348,1612,
23,Swanson School of Engineering,6400,561226,"HENKEL, RICHARD M",PO BOX 97755,,PITTSBURGH,PA,15227,1613,
67,Facilities Management,6000,539290,LIGHTSOURCE SPECIALTIES,67 S WHITE DOVE TR,,MARICOPA,AZ,85139,1614,
26,School of Social Work,6000,100213,AG TRIMBLE CO,2889 GLENMORE AVE,STE 1,PITTSBURGH,PA,15216-2161,1615,
44,Bradford Campus,6000,365202,TITANIUM SOFTWARE INC,P O BOX 980788,,HOUSTON,TX,77098,1615,
92,Business Operations,6000,240436,4IMPRINT INC,25303 NETWORK PLACE,,CHICAGO,IL,60673-1253,1616,
92,Business Operations,7400,613046,INTERNATIONAL MOULDING OF PA,137 23RD ST,,PITTSBURGH,PA,15215,1617,
44,Bradford Campus,6000,203400,HEALY AWARDS INC,N94 W14431 GARWIN MACE DR,,MENOMONEE FALLS,WI,53051-0000,1619,
35,School of Medicine,6000,165788,ORIGENE TECHNOLOGIES INC,PO BOX 100963,,ATLANTA,GA,30384-0963,1620,
22,School of Education,6000,514424,DON JOHNSTON LLC,PCARD,,,IL,600730000,1620,
67,Facilities Management,6000,294344,VIRGINIA AIR DISTRIBUTORS INC,110 SOUTHPOINTE RD,,BRIDGEVILLE,PA,15019,1622,
92,Business Operations,7400,108667,PADDLE TRAMPS MANUFACTURING CO,1317 UNIVERSITY AVE,,LUBBOCK,TX,79401,1622,
42,Greensburg Campus,7100,248635,GRAINGER,3750 BROOKSIDE PKWY,STE 260,ALPHARETTA,GA,30022-1433,1623,
41,Johnstown Campus,6000,102646,COLE-PARMER INSTRUMENT CO,DEPT 77-6391,,CHICAGO,IL,60678-6391,1624,
03,Sr V C Research,6400,351796,IMAGEBOX PRODUCTIONS INC,5313 ST JAMES TERRACE,,PITTSBURGH,PA,15232,1625,
61,Computing Services & Systems Development,6000,609672,FORCEAMP.COM,PCARD,,,IA,802200000,1625,
87,Chief Financial Officer,6400,409694,"URISH POPECK & CO, LLC",401 LIBERTY AVE,THREE GTWAY CTR STE 2400,PITTSBURGH,PA,15222,1625,
35,School of Medicine,6000,310846,UPMC PRESBYTERIAN SHADYSIDE,PO BOX 30099,,COLLEGE STATION,TX,77842-3099,1625,
85,School of Medicine Division Administration,6000,484864,PERSONALITY PROFILE SOLUTIONS INC,PCARD,,,MN,554160000,1625,
23,Swanson School of Engineering,6800,229465,IEEE,IPCC 2006 REGISTRATION CHAIR,7700 WEST PARMER LANE PL30,AUSTIN,TX,78729,1625,
44,Bradford Campus,6400,424646,KARKUT ENTERTAINMENT GROUP LLC,304 SOUTH MARGUERITE ST,,EAST STROUDSBURG,PA,18301-2713,1625,
67,Facilities Management,6000,117508,BFG SUPPLY CORP,14500 KINSMAN RD,,BURTON,OH,44021,1625,
92,Business Operations,7135,333351,UNION METAL CORPORATION,PO BOX 9920,,CANTON,OH,44711,1625,
34,Graduate School of Public Health,6000,260305,SOCIAL & SCIENTIFIC SYSTEMS INC,7101 WISCONSIN AV,,BETHESDA,MD,20814-4805,1625,
41,Johnstown Campus,6400,628166,JENNY'S DUST BUNNIES,1014 ASH ST,,JOHNSTOWN,PA,15902,1626,
31,School of Dental Medicine,7400,428439,CARDINAL HEALTH 200 LLC,MEDICAL PRODUCTS AND SERVICES,PO BOX 905867,CHARLOTTE,NC,28290-5867,1626,
31,School of Dental Medicine,7400,110423,SEPTODONT INC,39644 TREASURY CENTER,,CHICAGO,IL,60694-9644,1627,
32,School of Nursing,6000,634981,AMZN MKTP US,PCARD,,,WA,981090000,1627,
02,Secretary,6000,469979,MAILCHIMP.COM,,,,,30318,1628,
05,Student Affairs,6000,531261,EMMA,PCARD,,,NY,100190000,1628,
44,Bradford Campus,6000,268199,JOHNSON CONTROLS FIRE PROTECTION LP,"3120 UNIONVILLE ROAD, SUITE 400",,CRANBERRY TOWNSHIP,PA,16066,1628,
06,Kenneth P. Dietrich School of Arts and Sciences,6400,385600,"BAHLER, AMBER L",463 MARIETTA PLACE,,PITTSBURGH,PA,15228,1631,
31,School of Dental Medicine,6400,152367,HERFF JONES INC,P O BOX 99292,,CHICAGO,IL,60693-9292,1632,
35,School of Medicine,6400,633012,"ABUYA, DORCUS AWUOR",PO BOX 6250-40100,,KISUMU,,,1633,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,609750,WATERLOGIC AMERICAS LLC,PO BOX 677867,,DALLAS,TX,75267-7867,1634,
39,School of Health & Rehabilitation Sciences,6000,466100,B&L ENGINEERING,1901 CARNEGIE AVE STE Q,,SANTA ANA,CA,92705,1634,
80,Athletics,7135,108784,PATRINOS PAINTING,3191 INDUSTRIAL BLVD,,BETHEL PARK,PA,15102,1635,
42,Greensburg Campus,6000,638469,PERFECT INDUSTRIAL CLEANING LLC,PO BOX 36,,HARRISON CITY,PA,15636,1635,
56,Division of Philanthropic and Alumni Engagement,6400,204776,"MARSH USA, INC",P O BOX 281915,,ATLANTA,GA,30384,1636,
30,Sr V C Health Sciences,6000,129489,BASKET OF PITTSBURGH,PCARD1,,,PA,152410000,1636,
67,Facilities Management,7100,108797,PAUL LUMBER AND SUPPLY CO,4072 LIBERTY AVE,PO BOX 9280,PITTSBURGH,PA,15224-0280,1637,
31,School of Dental Medicine,7100,203117,SCALISE INDUSTRIES CORP,PO BOX 456,,LAWRENCE,PA,15055,1637,
85,School of Medicine Division Administration,6000,107654,MINE SAFETY APPLIANCES CO LLC,734143 NETWORK PLACE,,CHICAGO,IL,60673-1297,1638,
92,Business Operations,7100,159482,STEPHANY ASSOCIATES INC,1650 MAIN ST,,PITTSBURGH,PA,15215,1640,
39,School of Health & Rehabilitation Sciences,6000,448204,JAECO ORTHOPEDIC SPECIALTY INC,214 DREXEL ST,,HOT SPRINGS,AR,71901,1642,
86,Sr V C Business and Operations,7100,445557,PRO BIKE & RUN,PO BOX 453,,CARNEGIE,PA,15106,1644,
05,Student Affairs,6900,100126,ACPA,BOX 1,432 WESTERN AVE,ALBANY,NY,12203-1490,1645,
10,Sr V C and Provost,6700,111807,UNIVERSITY OF CHICAGO,PO BOX 4110,OFFICE OF THE BURSAR,CAROL STREAM,IL,60197-4110,1645,
23,Swanson School of Engineering,6000,654514,"HOANG, KHANG P",940 CASTLEVIEW DR,,IRWIN,PA,15642,1645,
67,Facilities Management,6000,101153,AUTOMATED ENTRANCE SYSTEMS INC,313 ARCHIE ST,,OAKMONT,PA,15139-1906,1645,
92,Business Operations,6400,592182,ZEKES COFFEE LLC,6314 BROAD ST,,PITTSBURGH,PA,15206,1646,
02,Secretary,6000,276087,BRUCELLI ADVERTISING CO INC,310 S BLAKELY ST,,DUNMORE,PA,18512,1647,
80,Athletics,6000,111667,ULINE,PO BOX 88741,,CHICAGO,IL,60680-1741,1647,
35,School of Medicine,6400,567536,HUNT OPTICS & IMAGING INC,490 LOWRIES RUN RD,,PITTSBURGH,PA,15237,1648,
44,Bradford Campus,6000,347436,DISCOUNT MUGS,12610 NW 115 AVENUE,BUILDING 200,MEDLEY,FL,33178,1649,
06,Kenneth P. Dietrich School of Arts and Sciences,7000,150018,PENN POWER SYSTEMS,PO BOX 3686,,AKRON,OH,44309-3686,1650,
22,School of Education,6000,573452,DRC/CTB,PO BOX 881002,CUSTOMER SERVICE DEPT,INDIANAPOLIS,IN,46208-1002,1650,
44,Bradford Campus,6900,362135,LEADERSHIP MCKEAN,300 CAMPUS DR,,BRADFORD,PA,16701,1650,
10,Sr V C and Provost,6400,569974,"LIGHTMAN, BERNARD",187 TAMARACK DRIVE,,THORNHILL,,L3T 4X3,1652,
26,School of Social Work,6000,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,1653,
42,Greensburg Campus,6400,652085,ADVANCED TURF SOLUTIONS INC,12955 FORD DRIVE,,FISHERS,IN,46038,1653,
30,Sr V C Health Sciences,6000,634981,AMZN MKTP US,PCARD,,,WA,981090000,1656,
31,School of Dental Medicine,6000,107575,MICROSOFT,PO BOX 422115,,ATLANTA,GA,30342,1656,
41,Johnstown Campus,6000,261054,B & B FLORAL,1106 SCALP AVENUE,,JOHNSTOWN,PA,15904,1659,
24,School of Law,6500,106969,LRP PUBLICATIONS,PO BOX 980,465-747 DRESHER ROAD,HARRISBURG,PA,491044-098,1660,
44,Bradford Campus,7400,216434,PITTSBURGH BALFOUR CO,PO BOX 400,,GIBSONIA,PA,15044,1660,
42,Greensburg Campus,6000,113050,SPINO'S TIRE SERVICE LLC,715 HIGHLAND AVENUE,,GREENSBURG,PA,15601,1662,
43,Titusville Campus,6400,121174,MEADVILLE TRIBUNE,947 FEDERAL COURT,,MEADVILLE,PA,16335-0000,1662,
31,School of Dental Medicine,6400,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,1662,
44,Bradford Campus,6400,199495,KESSEL CONSTRUCTION INC,PO BOX 737,345 HIGH STREET,BRADFORD,PA,16701,1663,
89,VC Human Resources,6400,374279,"DENTAL DYNAMIC STAFFING, LLC",6405 YORK ROAD,,PARMA HEIGHTS,OH,44130,1665,
55,UPMC Hillman Cancer Center,6000,287090,MATTEK CORP,200 HOMER AVE,,ASHLAND,MA,01721,1665,
05,Student Affairs,6000,359485,LEE HECKMAN CUSTOM FRAMING,301 BEVERLY ROAD,,PITTSBURGH,PA,15216,1665,
44,Bradford Campus,6400,438046,IMODULES SOFTWARE INC,PO BOX 205741,,DALLAS,TX,75320-5741,1665,
92,Business Operations,7400,559255,SLS ARTS INC,5524 MOUNES STREET,,HARAHAN,LA,70123,1665,
35,School of Medicine,6000,573657,"JETBRAINS AMERICAS, INC",989 EAST HILLSDALE BLVD STE 200,,FOSTER CITY,CA,94404,1666,
21,Katz Graduate School of Business,6000,338703,FEDEX OFFICE AND PRINT CENTER INC,LOCKBOX 841198,PO BOX 672085,DALLAS,TX,75267-2085,1667,
42,Greensburg Campus,6000,652085,ADVANCED TURF SOLUTIONS INC,12955 FORD DRIVE,,FISHERS,IN,46038,1667,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,229872,NATIONAL ASSOCIATION OF SCHOOLS OF THEAT,11250 ROGER BACON DRIVE,SUITE 21,RESTON,VA,20190,1668,
32,School of Nursing,6000,340161,FRIDAY MARKETING GROUP,413 S MAIN ST,,PITTSBURGH,PA,15215,1668,
85,School of Medicine Division Administration,6000,103467,DIGI-KEY CORP 1332,701 BROOKS AVENUE SOUTH,POST OFFICE BOX 677,THIEF RIVER FALLS,MN,56701-0677,1669,
35,School of Medicine,6000,599663,OSCOR,PCARD,,,MD,207050000,1670,
23,Swanson School of Engineering,6000,597248,IMMERSE2LEARN.COM,4673 WENDRICK DRIVE,,WEST BLOOMFIELD,MI,48323,1670,
44,Bradford Campus,6400,365678,"DNEASTER, MICHAEL P",C/O NEON ENTERTAINMENT,3577 HARLEM ROAD,BUFFALO,NY,14225,1670,
31,School of Dental Medicine,6000,119247,ORASCOPTIC RESEARCH INC,14339 COLLECTIONS CENTER DR,,CHICAGO,IL,60693,1670,
21,Katz Graduate School of Business,6400,398649,SPILMAN THOMAS & BATTLE PLLC,300 KANAWHA BLVD EAST,PO BOX 273,CHARLESTON,WV,25321-0273,1671,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,657745,BEE RESEARCH PTY LTD,PO BOX 6259,,ALEXANDRIA,NSW,,1672,
67,Facilities Management,6400,182252,OTIS ELEVATOR CO,354 SONWIL DR,,BUFFALO,NY,14225,1672,
31,School of Dental Medicine,6000,482143,COMCAST BUSINESS,ONE COMCAST CENTER 32ND FL,,PHILADELPHIA,PA,19103-2838,1672,
87,Chief Financial Officer,6000,293755,"GEORGE JACKSON PROMOTIONS, INC",300 MARTIN AVENUE,,PITTSBURGH,PA,15216,1673,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,370487,ACS ADVERTISING SALES,PCARD,,,,20036,1673,
06,Kenneth P. Dietrich School of Arts and Sciences,6400,644089,DO MI STAUBER INDEXING SERVICE,2809 SHIRLEY ST,,EUGENE,OR,97404,1673,
92,Business Operations,6600,495406,OAK HILL COMMON LLC,150 MT VERNON ST STE 520,CORCORAN JENNISON MGMT CO,DORCHESTER,MA,02125,1674,
35,School of Medicine,6000,110896,SPIE,PO BOX 10,,BELLINGHAM,WA,98227-0010,1675,
55,UPMC Hillman Cancer Center,6000,136917,NCSS LLC,PO BOX 79078,,BALTIMORE,MD,21279-0078,1675,
44,Bradford Campus,6400,614669,CONDORTECH SERVICES INC,10777 MAIN ST  STE 200,,FAIRFAX,VA,22030,1676,
41,Johnstown Campus,6000,102136,CAROLINA BIOLOGICAL SUPPLY CO,2700 YORK ROAD,,BURLINGTON,NC,27215,1678,
61,Computing Services & Systems Development,6000,555612,INTEGRATION PARTNERS CORP,12 HARTWELL AVE,,LEXINGTON,MA,02421,1680,
06,Kenneth P. Dietrich School of Arts and Sciences,6800,100707,AMERICAN SOCIETY FOR CELL BIOLOGY,1250 N PITT ST,,ALEXANDRIA,VA,22314,1680,
22,School of Education,6400,518445,"PALMER, RAECHEL",2344 WOLFORD STREET,,PITTSBURGH,PA,15226,1680,
60,Libraries,6400,107146,MARCIVE INC,PO BOX 47508,,SAN ANTONIO,TX,78265-7508,1680,
85,School of Medicine Division Administration,7100,111567,"TREASURER, CITY OF PITTSBURGH",PO BOX 140309,ALARM PROGRAM,IRVING,TX,75014,1681,
21,Katz Graduate School of Business,6000,273500,ETS PUBS AND SOFTWARE,,,,,08541,1684,
23,Swanson School of Engineering,6000,335809,ACTIGRAPH LLC,709 ANCHORS ST NW,,FORT WALTON BEACH,FL,32548,1685,
67,Facilities Management,6000,402114,GEXPRO,PO BOX 100275,,ATLANTA,GA,30384,1685,
89,VC Human Resources,6400,655251,"PIPER, DAVID M",132 NICOLA LN,,INDIANA,PA,15701,1686,
35,School of Medicine,6000,109565,PSYCHOLOGY SOFTWARE TOOLS INC,2014 MONONGAHELA AVE,,PITTSBURGH,PA,15218,1690,
42,Greensburg Campus,6000,293814,PREMIER PROMOTIONAL SOLUTIONS INC,ONE NORTHGATE SQUARE,,GREENSBURG,PA,15601,1690,
51,University Center for International Studies,6000,181438,AMAZON.COM,PO BOX 530958,,ATLANTA,GA,30353-0958,1690,
39,School of Health & Rehabilitation Sciences,6400,307219,TYPHON GROUP,2225 N HULLEN ST,,METAIRIE,LA,70001,1690,
55,UPMC Hillman Cancer Center,6000,102283,CENTRAL BLOOD BANK,29668 NETWORK PLACE,,CHICAGO,IL,60673-1296,1691,
44,Bradford Campus,6600,325840,ATLANTIC BROADBAND,24 MAIN ST,,BRADFORD,PA,16701,1692,
92,Business Operations,7400,376400,ROSANNA IMPORTS INC,440 SOUTH HOLGATE STREET,,SEATTLE,WA,98134,1692,
80,Athletics,6400,453327,"KINSEL, NICOLE ANTOINETTE",725 MAYVILLE AVENUE,,PITTSBURGH,PA,15226,1695,
22,School of Education,6400,102474,CHRONICLE OF HIGHER EDUCATION,PO BOX 791122,,BALTIMORE,MD,21279-1122,1695,
41,Johnstown Campus,6000,204333,ADVANTAGE SPORT & FITNESS INC,2255 N TRIPHAMMER ROAD,,ITHACA,NY,14850-0000,1695,
41,Johnstown Campus,6400,550093,"TURF & SOIL DIAGNOSTICS, INC",613 E.  1ST ST,,LINWOOD,KS,66052,1695,
85,School of Medicine Division Administration,6000,106896,COLKER JANITORIAL SUPPLY,2618-2630 PENN AVE,,PITTSBURGH,PA,15222,1698,
41,Johnstown Campus,6400,381167,BEST LINE EQUIPMENT INC,140 HAWBAKER INDUSTRIAL DR,,STATE COLLEGE,PA,16803,1698,
31,School of Dental Medicine,6000,100477,AMERICAN ASSN FOR THE ADVANCEMENT OF SCI,AAAS DISTRIBUTION CENTER,PO BOX 521,ANNAPOLIS,MD,20701,1698,
34,Graduate School of Public Health,6000,157055,BLACKBOARD INC,22601 NORTH 19 AVE,SUITE 200,PHOENIX,AZ,85027,1698,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,308555,BLICK ART MATERIALS,P O BOX 26,,ALLENTOWN,PA,18105,1699,
01,Chancellor,6400,536536,"GOODMANSON, RACHEL MENNIES",1950 N CAMPBELL AVE,402 N,CHICAGO,IL,60647,1700,
02,Secretary,6400,186430,"KRAMER, ALYSSA",110 DANA DRIVE,,MONROEVILLE,PA,15061,1700,
03,Sr V C Research,6900,133655,LIFE SCIENCES PENNSYLVANIA,20 VALLEY STREAM PARKWAY,SUITE 110,MALVERN,PA,19355,1700,
61,Computing Services & Systems Development,6000,633650,COMPLIANCE FORGE,PCARD,,,CA,914060000,1700,
35,School of Medicine,6000,100028,A-M SYSTEMS INC,PO BOX 850,,CARLSBORG,WA,98324,1700,
55,UPMC Hillman Cancer Center,6000,365460,NEXCELOM BIOSCIENCE LLC,PO BOX 986500,DEPARTMENT 1160,BOSTON,MA,02298-6500,1700,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,109200,PITTSBURGH FILMMAKERS INC,6300 FIFTH AVENUE,,PITTSBURGH,PA,15232,1700,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,248022,"BENACK SOUND PRODUCTIONS, INC",97 TERENCE DRIVE,,PITTSBURGH,PA,15236,1700,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,633373,SAMI SAUNDERS STUDIO,PCARD,,,PA,150170000,1700,
39,School of Health & Rehabilitation Sciences,6900,552077,COMMITTEE ON ACCREDITATION OF EDUCATIONA,8301 LAKEVIEW PKWY 111-312,,ROWLETT,TX,75088,1700,
