year,amount,vendor_number,vendor_name,vendor_address,purchaser_department,type
2014,2799,517029,"VETERINARY MEDICAL SPECIALISTS OF PITTSB","807 CAMP HORNE ROAD
PITTSBURGH, PA 15237","Business Operations","Professional Services"
2014,532457,376590,"COMCAST","P.O. BOX 105184
ATLANTA, GA 30348-5184","Business Operations","Telephone"
2014,1371,495406,"OAK HILL COMMON LLC","150 MT VERNON ST STE 520
CORCORAN JENNISON MGMT CO
DORCHESTER, MA 02125","Business Operations","Telephone"
2014,18240,466349,"RIDE SYSTEMS INC","209 N STATE ST
MORGAN, UT 84050","Business Operations","Telephone"
2014,1772,181920,"CHURCH HILL CLASSICS LTD","SHELTER ROCK BUSINESS CT
22 SHELTER ROCK LANE
DANBURY, CT 06810","Business Operations","Mail"
2014,32338,111719,"UNITED PARCEL SERVICE","PO BOX 95066
ATLANTA, GA 30347","Business Operations","Mail"
2014,1300,374472,"AROUNDCAMPUS GROUP","88 VILCOM CENTER DRIVE
SUITE 160
CHAPEL HILL, NC 27514","Business Operations","Printing/Publishing"
2014,13288,157055,"BLACKBOARD INC","22601 NORTH 19 AVE
SUITE 200
PHOENIX, AZ 85027","Business Operations","Printing/Publishing"
2014,1550,305869,"FOREMOST PROMOTIONS","1270 GLEN AVE
MOORESTOWN, NJ 08057","Business Operations","Printing/Publishing"
2014,7755,109799,"RELIABLE COLOR PROCESS CO","2116 FIFTH AVENUE
PITTSBURGH, PA 15219","Business Operations","Printing/Publishing"
2014,4355,426855,"TOLEDO TICKET COMPANY","3963 CATAWBA ST
TOLEDO, OH 43612","Business Operations","Printing/Publishing"
2014,8733,510703,"WORD PROCESSING SERVICES INC","PO BOX 660831
DALLAS, TX 75266-0831","Business Operations","Printing/Publishing"
2014,2672,102512,"CITY OF PITTSBURGH","ROOM 400 CITY COUNTY BLDG
414 GRANT ST
PITTSBURGH, PA 15219","Business Operations","Professional Memberships"
2014,1050,104845,"GRAYBAR ELECTRIC CO INC","12444 COLLECTIONS CTR DR
CHICAGO, IL 60693-2444","Business Operations","Professional Memberships"
2014,6112,156927,"HAMPTON HALL CONDOMINIUM ASSN","166 N DITHRIDGE STREET
PITTSBURGH, PA 15213-2647","Business Operations","Professional Memberships"
2014,1190,105829,"INTERNATIONAL PARKING INSTITUTE","1330 BRADDOCK PLACE, STE 350
ALEXANDRIA, VA 22314","Business Operations","Professional Memberships"
2014,3658,141839,"IUOE LOCAL 95-95A","300 SALINE STREET
PITTSBURGH, PA 15207","Business Operations","Professional Memberships"
2014,1100,137190,"NACAS","7 BOARS HEAD LANE
CHARLOTTESVILLE, VA 22903-4610","Business Operations","Professional Memberships"
2014,20000,108438,"OAKLAND TRANSPORTATION MANAGEMENT ASSN","FORBES PAVILION
3525 FORBES AVE
PITTSBURGH, PA 15260","Business Operations","Professional Memberships"
2014,2400,364840,"PM CENTERS USA LLC","634 ALPHA DRIVE
RIDC PARK
PITTSBURGH, PA 15238-2802","Business Operations","Professional Memberships"
2014,3625,268199,"SIMPLEX GRINNELL LP","230 EXECUTIVE DR
SUITE 1
CRANBERRY TWP, PA 16066-6415","Business Operations","Professional Memberships"
2014,10089,111567,"TREASURER CITY OF PITTSBURGH","DEPT OF GENERAL SERVICES
604 CITY COUNTY BLDG
PITTSBURGH, PA 15219","Business Operations","Professional Memberships"
2014,2400,439366,"WESUITE LLC","16 WYNDHAM CLOSE
WHITE PLAINS, NY 10605","Business Operations","Professional Memberships"
2014,376831,103658,"DUQUESNE LIGHT CO","PO BOX 830012
BALTIMORE, MD 21283-0012","Business Operations","Utilities"
2014,35388,495406,"OAK HILL COMMON LLC","150 MT VERNON ST STE 520
CORCORAN JENNISON MGMT CO
DORCHESTER, MA 02125","Business Operations","Utilities"
2014,93303,434770,"PEOPLES NATURAL GAS","375 NORTH SHORE DRIVE
SUITE 600
PITTSBURGH, PA 15212","Business Operations","Utilities"
2014,179561,109274,"PWSA","PO BOX 747055
PITTSBURGH, PA 15274-7055","Business Operations","Utilities"
2014,8746,376027,"A ROSS CONTRACTING","430 ISLE ROAD
BUTLER, PA 16001","Business Operations","Routine Maintenance"
2014,14968,408918,"ACCENT ELECTRONIC SYSTEMS INTEGRATORS IN","26801 OLD 41 ROAD,
SUITE 6
BONITA SPRINGS, FL 34135-5065","Business Operations","Routine Maintenance"
2014,6580,237025,"ADDEN FURNITURE INC","PO BOX 843011
BOSTON, MA 02284-3011","Business Operations","Routine Maintenance"
2014,10150,100212,"AG MAURO CO","310 ALPHA DR
PITTSBURGH, PA 15238","Business Operations","Routine Maintenance"
2014,3970,508283,"AIM CONSTRUCTION INC","200 CEDAR RIDGE DRIVE
PITTSBURGH, PA 15205","Business Operations","Routine Maintenance"
2014,11975,100343,"ALLEGHENY FORD TRUCK SALES","PO BOX 42367
PITTSBURGH, PA 15203-0367","Business Operations","Routine Maintenance"
2014,4903,523877,"AMERICAN DRYER INC","33067 INDUSTRIAL ROAD
LIVONIA, MI 48150","Business Operations","Routine Maintenance"
2014,4588,193520,"AUTOMATED CARD SYSTEMS INC","106 SPRINGFIELD DR
CANONSBURG, PA 15317","Business Operations","Routine Maintenance"
2014,12470,101153,"AUTOMATED ENTRANCE SYSTEMS INC","313 ARCHIE ST
OAKMONT, PA 15139-1906","Business Operations","Routine Maintenance"
2014,44217,433636,"AUTOMATED LOGIC - PITTSBURGH","ALC PENNSYLVANIA
LOCKBOX 742630
ATLANTA, GA 30374-2630","Business Operations","Routine Maintenance"
2014,7110,236476,"BATTERY HOUSE INC","180 CURRY HOLLOW RD
PITTSBURGH, PA 15236","Business Operations","Routine Maintenance"
2014,7080,101365,"BELL AND HOWELL LLC","300 N ZEEB ROAD
ATTN: HOTLINE
ANN ARBOR, MI 48106-1346","Business Operations","Routine Maintenance"
2014,113213,157055,"BLACKBOARD INC","22601 NORTH 19 AVE
SUITE 200
PHOENIX, AZ 85027","Business Operations","Routine Maintenance"
2014,13945,117606,"BM KRAMER & CO INC","69 SOUTH 20TH ST
PITTSBURGH, PA 15203-1986","Business Operations","Routine Maintenance"
2014,2346,117608,"BOB SCHERER LOCKSMITH INC","1911 SIDNEY ST
PITTSBURGH, PA 15203","Business Operations","Routine Maintenance"
2014,31840,149737,"BOULEVARD GLASS & METAL CO INC","2111 PENN AVENUE
PITTSBURGH, PA 15222","Business Operations","Routine Maintenance"
2014,84295,485817,"BRYN ENTERPRISES LLC","PO BOX 179
DELMONT, PA 15626","Business Operations","Routine Maintenance"
2014,4175,494278,"BURNS INDUSTRIAL EQUIPMENT","PO BOX 951734
CLEVELAND, OH 44193","Business Operations","Routine Maintenance"
2014,1348,112977,"CALDWELL'S WINDOWARE INC","166 WABASH ST
PITTSBURGH, PA 15220","Business Operations","Routine Maintenance"
2014,1000,477410,"CARD SCANNING SOLUTIONS","6167 BRISTOL PARKWAY, STE 330
CULVER CITY, CA 90230","Business Operations","Routine Maintenance"
2014,547704,102147,"CARPET CONCEPTS INC","4200 OHIO RIVER BLVD
PITTSBURGH, PA 15202","Business Operations","Routine Maintenance"
2014,40774,102406,"CHEMSEARCH","23261 NETWORK PL
CHICAGO, IL 60673-1232","Business Operations","Routine Maintenance"
2014,1846,102407,"CHEMWAY","PO BOX 10913
PITTSBURGH, PA 15236","Business Operations","Routine Maintenance"
2014,14841,102496,"CINTAS CORP","40 ABELE RD
BRIDGEVILLE, PA 15017","Business Operations","Routine Maintenance"
2014,18279,102709,"COLT PLUMBING SPECIALTIES","1132 W TRINDLE RD
MECHANICSBURG, PA 17055","Business Operations","Routine Maintenance"
2014,58777,102729,"COMBUSTION SERVICE AND EQUIPMENT CO","2016 BABCOCK BLVD
PITTSBURGH, PA 15209","Business Operations","Routine Maintenance"
2014,4223,239120,"COMFORT SUPPLY INC","150 KISON DR
PITTSBURGH, PA 15205","Business Operations","Routine Maintenance"
2014,3500,102753,"COMMONWEALTH OF PENNSYLVANIA","OVR
45 NORTH 4TH ST
ALLENTOWN, PA 18102","Business Operations","Routine Maintenance"
2014,5558,102765,"COMMUNITY GLASS SERVICE","5921 BROWNSVILLE RD
PITTSBURGH, PA 15236","Business Operations","Routine Maintenance"
2014,3566,102878,"CONTINENTAL RESEARCH CORP","PO BOX 15118
DURABLE COMPONENT TECH
ST LOUIS, MO 63110-0204","Business Operations","Routine Maintenance"
2014,13200,102949,"COST COMPANY LP","2400 ARDMORE BLVD
9TH FL
PITTSBURGH, PA 15221","Business Operations","Routine Maintenance"
2014,5660,156932,"CUMMINGS BRIDGEWAY","#774494
4494 SOLUTIONS CENTER
CHICAGO, IL 60677-4004","Business Operations","Routine Maintenance"
2014,21295,300576,"CUMMINS BRIDGEWAY LLC","#774494
4494 SOLUTIONS CENTER
CHICAGO, IL 60677-4004","Business Operations","Routine Maintenance"
2014,67008,162065,"CURRAN TAYLOR INC","300 HOUSTON SQUARE
CANONSBURG, PA 15317","Business Operations","Routine Maintenance"
2014,2862,103320,"DEANE & DEANE INC","3261 WOODHAVEN DR PO BOX 123
MURRYSVILLE, PA 15668","Business Operations","Routine Maintenance"
2014,10179,334032,"DK TIRES & SERVICES","860 SAW MILL RUN RD
PITTSBURGH, PA 15220","Business Operations","Routine Maintenance"
2014,4035,232736,"DREAMMAKER BATH & KITCHEN","3401 SAW MILL RUN BLVD
PITTSBURGH, PA 15227","Business Operations","Routine Maintenance"
2014,2374,377850,"E A BIBEY COMPANY","346 ALBERT STREET
PITTSBURGH, PA 15211","Business Operations","Routine Maintenance"
2014,2174,103872,"ELECTRO-KOTE CO","1313 KNOLLWOOD DR
MONROEVILLE, PA 15146","Business Operations","Routine Maintenance"
2014,15000,367043,"ELECTROSONIC SYSTEMS INC","NW8992
P O BOX 1450
MINNEAPOLIS, MN 55485-8992","Business Operations","Routine Maintenance"
2014,19610,103998,"EQUIPARTS","PO BOX 7865
PITTSBURGH, PA 15215","Business Operations","Routine Maintenance"
2014,8747,219250,"ERZEN ASSOCIATES INC","1500  MCCULLY RD
MONROEVILLE, PA 15146","Business Operations","Routine Maintenance"
2014,22266,391345,"ESPRESSO SOLUTIONS INC","1200 LEBANON RD SUITE B
WEST MIFFLIN, PA 15122","Business Operations","Routine Maintenance"
2014,1445,247798,"EXCEL GLASS AND GRANITE CO INC","440 SOUTH SIXTH STREET
JEANNETTE, PA 15644","Business Operations","Routine Maintenance"
2014,30689,299727,"F & G PAINTING CO","208 LIVINGSTON AVE
PITTSBURGH, PA 15238","Business Operations","Routine Maintenance"
2014,14341,132454,"FASTSIGNS","1513 SCALP AVE
SUITE 340
JOHNSTOWN, PA 15904","Business Operations","Routine Maintenance"
2014,24200,464445,"FAYETTE PLUMBING SERVICE INC","668-4 CLIFFMINE ROAD
CORAOPOLIS, PA 15108","Business Operations","Routine Maintenance"
2014,11815,104219,"FILTECH INC","PO BOX 421
WEST HOMESTEAD, PA 15120","Business Operations","Routine Maintenance"
2014,1323,249978,"GE RICHARDS GRAPHICS SUPPLIES CO INC","928 LINKS AVE
PO BOX 339
LANDISVILLE, PA 17538","Business Operations","Routine Maintenance"
2014,1850,202246,"GIFFIN INTERIOR & FIXTURE INC","500 SCOTTI DRIVE
BRIDGEVILLE, PA 15017-0000","Business Operations","Routine Maintenance"
2014,1558,434347,"GLOBAL ACCESS CONTROL SYSTEMS INC","595 BUTLER ST
PITTSBURGH, PA 15223","Business Operations","Routine Maintenance"
2014,135636,248635,"GRAINGER","3750 BROOKSIDE PKWY
STE 260
ALPHARETTA, GA 30022-1433","Business Operations","Routine Maintenance"
2014,8475,104878,"GREENMOOR INC","PO BOX D
18 SENECA PLACE
AVELLA, PA 15312","Business Operations","Routine Maintenance"
2014,32817,357267,"GS JONES","8347 OHIO RIVER BLVD.
PITTSBURGH, PA 15202","Business Operations","Routine Maintenance"
2014,53145,104930,"GUARDIAN PROTECTION SERVICES INC","650 RIDGE RD
PITTSBURGH, PA 15205","Business Operations","Routine Maintenance"
2014,21665,233807,"HAPCHUK INC","226 RANKIN ROAD
WASHINGTON, PA 15301","Business Operations","Routine Maintenance"
2014,49464,105056,"HAROLD G JONES CO","201 JOHNSON RD SUITE 204
HOUSTON, PA 15342","Business Operations","Routine Maintenance"
2014,231683,333680,"HUCKESTEIN MECHANICAL SERVICES INC","PO BOX 73176
CLEVELAND, OH 44193-0002","Business Operations","Routine Maintenance"
2014,1061,157970,"IES AIR SUPPLY INC","368 COMMERCIAL ST, SUITE 100
BRIDGEVILLE, PA 15017","Business Operations","Routine Maintenance"
2014,11324,397737,"J P PARACCA TILE & MARBLE LLC","216 MEADE STREET
PITTSBURGH, PA 15209","Business Operations","Routine Maintenance"
2014,36680,391460,"J&R UPHOLSTERY BLINDS INC","453 DAVIDSON RD
PITTSBURGH, PA 15239-1781","Business Operations","Routine Maintenance"
2014,8946,152800,"J&S TRANSMISSION SPECIALISTS INC","134 23RD STREET
SHARPSBURG, PA 15215","Business Operations","Routine Maintenance"
2014,1497,106123,"JOHNSON CONTROLS INC","PO BOX 905240
CHARLOTTE, NC 28290-5240","Business Operations","Routine Maintenance"
2014,19264,106133,"JOHNSTONE SUPPLY","5407 PROGRESS BLVD
BETHEL PARK, PA 15102","Business Operations","Routine Maintenance"
2014,5935,503112,"KEYSTONE PRESSURE WASHING & ROOF CLEANIN","117 BRADFORD SQUARE DRIVE
TRAFFORD, PA 15085","Business Operations","Routine Maintenance"
2014,22457,472698,"KING-KIRSCH MOTOR CO INC","6TH & WASHINGTON ST
BRADDOCK, PA 15104","Business Operations","Routine Maintenance"
2014,6677,315949,"KONICA MINOLTA BUSINESS SOLUTIONS USA IN","PO BOX 532508
ATLANTA, GA 30353-2508","Business Operations","Routine Maintenance"
2014,1787,213493,"KROFF CHEMICAL COMPANY INC","PO BOX 76710
CLEVELAND, OH 44101-6500","Business Operations","Routine Maintenance"
2014,2200,217050,"LAKETON SALES & SERVICE INC","10491 FRANKSTOWN RD
PITTSBURGH, PA 15235","Business Operations","Routine Maintenance"
2014,4091,327649,"LEASEPLAN","PO BOX 931740
ATLANTA, GA 31193-1740","Business Operations","Routine Maintenance"
2014,18951,236378,"LESCHAK","5018 BUTTERMILK HOLLOW ROAD
WEST MIFFLIN, PA 15122","Business Operations","Routine Maintenance"
2014,1539418,141773,"LIGHTHOUSE ELECTRIC CO INC","1957 ROUTE 519 SOUTH
CANONSBURG, PA 15317","Business Operations","Routine Maintenance"
2014,68016,106861,"LIOTUS COLLISION CENTER INC","1735 PROSPECT RD
PITTSBURGH, PA 15236","Business Operations","Routine Maintenance"
2014,91021,288538,"LIQUITECH INC","341 REMINGTON BLVD
BOLINGBROOK, IL 60440","Business Operations","Routine Maintenance"
2014,4944,522145,"M AND M CABINETS LLC","3265 MILLERS RUN ROAD
SUITE 1
CECIL, PA 15321","Business Operations","Routine Maintenance"
2014,77821,107468,"MERANTE PLUMBING INC","2106 FORBES AVE
PITTSBURGH, PA 15219","Business Operations","Routine Maintenance"
2014,6002,305880,"METRO FENCE COMPANY INC","2111 MONTOUR WEST INDUSTRIAL PARK
CORAOPOLIS, PA 15108","Business Operations","Routine Maintenance"
2014,6248,287372,"MOBILE FLEET WASH","61 MCMURRAY ROAD
SUITE 303
PITTSBURGH, PA 15241","Business Operations","Routine Maintenance"
2014,168505,107692,"MOBILE RADIO SERVICE INC","5335 BUTLER ST
PITTSBURGH, PA 15201","Business Operations","Routine Maintenance"
2014,9353,231409,"MOLNAR SERVICES CENTER","5500 BAUM BLVD
PITTSBURGH, PA 15232","Business Operations","Routine Maintenance"
2014,1350,331908,"NEON CONNECTION","4602 ALLEGHENY RIVER BLVD
VERONA, PA 15147","Business Operations","Routine Maintenance"
2014,24404,422381,"NEOPOST USA INC","25880 NETWORK PLACE
CHICAGO, IL 60673-1258","Business Operations","Routine Maintenance"
2014,2298,445225,"NORTH COAST CULTURED PRODUCTS","580 MAYER ST BLDG 7
BRIDGEVILLE, PA 15017","Business Operations","Routine Maintenance"
2014,2287,495406,"OAK HILL COMMON LLC","150 MT VERNON ST STE 520
CORCORAN JENNISON MGMT CO
DORCHESTER, MA 02125","Business Operations","Routine Maintenance"
2014,6780,445583,"OMNI POWER TEL AND CABLE","4276 STRATFORD WAY
JACKSONVILLE, FL 32225","Business Operations","Routine Maintenance"
2014,335465,182252,"OTIS ELEVATOR CO","354 SONWIL DR
BUFFALO, NY 14225","Business Operations","Routine Maintenance"
2014,2991,108627,"OVERHEAD DOOR CO OF GREATER PITTSBURGH","821 PINE STREET
JOHNSTOWN, PA 15902","Business Operations","Routine Maintenance"
2014,247574,318493,"PAPPY JOE CONSTRUCTION CO INC","1506 JOCKEY MOORE RD
ELLWOOD CITY, PA 16117-1602","Business Operations","Routine Maintenance"
2014,2002,108797,"PAUL LUMBER AND SUPPLY CO","4072 LIBERTY AVE
PO BOX 9280
PITTSBURGH, PA 15224-0280","Business Operations","Routine Maintenance"
2014,7150,109024,"PESTCO INC","PO BOX 76555
CLEVELAND, OH 44101-6500","Business Operations","Routine Maintenance"
2014,1840,109319,"PLUMBERS EQUIPMENT CO","135 S.LASALLE ST.DEPT 1958
CHICAGO, IL 60674-1958","Business Operations","Routine Maintenance"
2014,5984,229956,"PLUMBMASTER INC","PO BOX 842370
BOSTON, MA 02284-2370","Business Operations","Routine Maintenance"
2014,4261,109321,"PLYMOUTH INTERIORS LP","7 CRAWFORD ST
MCKEES ROCKS, PA 15136","Business Operations","Routine Maintenance"
2014,6600,217001,"PRECISION ELECTRICAL CONTRACTORS, INC.","2403 SIDNEY STREET, SUITE 125
PITTSBURGH, PA 15203","Business Operations","Routine Maintenance"
2014,10207,109472,"PRIORITY SYSTEMS","PO BOX 4240
HARRISBURG, PA 17111","Business Operations","Routine Maintenance"
2014,54648,313863,"PSX INC","2340 HAMILTON AVE
CLEVELAND, OH 44114","Business Operations","Routine Maintenance"
2014,43875,279422,"PUCCIARELLI BROTHERS INC","103 S HARLESTON ST
PITTSBURGH, PA 15237","Business Operations","Routine Maintenance"
2014,31586,137350,"R C KILLIGREW COMPANY","101 CHAPEL HILL DRIVE
PITSBURGH, PA 15238","Business Operations","Routine Maintenance"
2014,6075,273452,"RATEX BUSINESS SOLUTIONS INC","610 W GERMANTOWN PIKE STE 305
PLYMOUTH MEETING, PA 19462","Business Operations","Routine Maintenance"
2014,1275,110113,"RUTHRAUFF SERVICES LLC","400 LOCUST STREET
MCKEES ROCKS, PA 15136","Business Operations","Routine Maintenance"
2014,97683,445678,"RW INDUSTRIES INC","1006 DEER CREEK ROAD
GIBSONIA, PA 15044","Business Operations","Routine Maintenance"
2014,1035,117468,"SBM ELECTRONICS INC","P.O. Box 101228
Pittsburgh, PA 15237","Business Operations","Routine Maintenance"
2014,13203,110287,"SCHINDLER ELEVATOR CORP","PO BOX 905238
CHARLOTTE, NC 28290-5238","Business Operations","Routine Maintenance"
2014,1571,110360,"SCOTT ELECTRIC CO","PO BOX S
GREENSBURG, PA 15601-0899","Business Operations","Routine Maintenance"
2014,16271,397324,"SECUREUSA INC","CORPORATE ADMINISTRATION
PO BOX 2298
CUMMING, GA 30028","Business Operations","Routine Maintenance"
2014,2948,193379,"SHULTS FORD","2871 FREEPORT RD
PITTSBURGH, PA 15238","Business Operations","Routine Maintenance"
2014,312532,268199,"SIMPLEX GRINNELL LP","230 EXECUTIVE DR
SUITE 1
CRANBERRY TWP, PA 16066-6415","Business Operations","Routine Maintenance"
2014,3201,110953,"STANDARD AIR AND LITE CORP","PO BOX 360116
PITTSBURGH, PA 15251","Business Operations","Routine Maintenance"
2014,1898,166264,"STRINGERT INC","1208 MCKEE AVE
MCKEES ROCKS, PA 15136","Business Operations","Routine Maintenance"
2014,2710,437582,"THREE RIVERS HARLEY DAVIDSON","1463 GLENN AVENUE
GLENSHAW, PA 15116","Business Operations","Routine Maintenance"
2014,22005,111480,"TOBEY-KARG SERVICE AGENCY","4640 CAMPBELLS RUN RD
PITTSBURGH, PA 15205","Business Operations","Routine Maintenance"
2014,21599,111536,"TRANE CO","PO BOX 406469
ATLANTA, GA 30384-6469","Business Operations","Routine Maintenance"
2014,7362,369857,"TREK BICYCLE STORE OF PITTSBURGH","5956 PENN CIRCLE SOUTH
PITTSBURGH, PA 15206","Business Operations","Routine Maintenance"
2014,1862,375857,"TRI-STATE PETROLEUM CORP","N 27TH & VANCE AVENUE
P O BOX 4006
WHEELING, WV 26003","Business Operations","Routine Maintenance"
2014,1453,111678,"UNIFIRST CORP","PO BOX 911526
DALLAS, TX 75391","Business Operations","Routine Maintenance"
2014,2742,462277,"V & V APPLIANCE PARTS INC","1533 METROPOLITAN ST
PITTSBURGH, PA 15233","Business Operations","Routine Maintenance"
2014,59042,529614,"VANGURA SURFACING PRODUCTS INC","14431 VANGURA LANE
NORTH HUNTINGDON, PA 15642","Business Operations","Routine Maintenance"
2014,29496,416127,"VIRGIN CARPETS INC","1031 GILL HALL ROAD
JEFFERSON HILLS, PA 15025","Business Operations","Routine Maintenance"
2014,1215,313818,"VISUAL INFORMATION SYSTEMS INC","517 MILBETH DR
SUITE 100
PITTSBURGH, PA 15228-2632","Business Operations","Routine Maintenance"
2014,4053,112186,"VOLPATT CONSTRUCTION CORP","250 CURRY HOLLOW RD
PITTSBURGH, PA 15236","Business Operations","Routine Maintenance"
2014,7969,290170,"V-SYSTEMS","128 THIRD STREET
PITTSBURGH, PA 15238","Business Operations","Routine Maintenance"
2014,5369,112283,"WATER HEATER DISTRIBUTORS","3219 LIBERTY AVE
PITTSBURGH, PA 15201","Business Operations","Routine Maintenance"
2014,425732,113066,"WESTMORELAND SUPPLY INC","PO BOX 126
GREENSBURG, PA 15601","Business Operations","Routine Maintenance"
2014,4697,113225,"WILMAR INDUSTRIES INC","PO BOX 404284
ATLANTA, GA 30384-4284","Business Operations","Routine Maintenance"
2014,88043,224018,"WILSON RESTORATION INC","120 SIKA DRIVE
PITTSBURGH, PA 15239","Business Operations","Routine Maintenance"
